Col	Row	Count	Time
3	0	0	beam_20220622-101317
3	1	15	beam_20220622-101318
3	2	0	beam_20220622-101321
3	3	15	beam_20220622-101322
3	4	0	beam_20220622-101325
3	5	15	beam_20220622-101326
3	6	0	beam_20220622-101329
3	7	15	beam_20220622-101330
3	8	15	beam_20220622-101333
3	9	15	beam_20220622-101336
3	10	15	beam_20220622-101338
3	11	15	beam_20220622-101341
3	12	0	beam_20220622-101344
3	13	0	beam_20220622-101345
3	14	0	beam_20220622-101346
3	15	0	beam_20220622-101347
3	16	0	beam_20220622-101348
3	17	0	beam_20220622-101349
3	18	0	beam_20220622-101351
3	19	15	beam_20220622-101352
3	20	15	beam_20220622-101355
3	21	15	beam_20220622-101357
3	22	0	beam_20220622-101400
3	23	0	beam_20220622-101401
3	24	0	beam_20220622-101402
3	25	0	beam_20220622-101403
3	26	0	beam_20220622-101405
3	27	0	beam_20220622-101406
3	28	0	beam_20220622-101407
3	29	15	beam_20220622-101408
3	30	0	beam_20220622-101411
3	31	0	beam_20220622-101412
3	32	0	beam_20220622-101413
3	33	0	beam_20220622-101414
3	34	0	beam_20220622-101415
