Col	Row	Count	Time
13	0	0	beam_20220622-102225
13	2	15	beam_20220622-102226
13	3	0	beam_20220622-102229
13	4	15	beam_20220622-102230
13	5	0	beam_20220622-102233
13	6	15	beam_20220622-102234
13	7	15	beam_20220622-102237
13	8	15	beam_20220622-102239
13	9	0	beam_20220622-102242
13	10	15	beam_20220622-102243
13	11	15	beam_20220622-102246
13	12	0	beam_20220622-102249
13	13	0	beam_20220622-102250
13	14	0	beam_20220622-102251
13	15	0	beam_20220622-102252
13	16	15	beam_20220622-102253
13	17	0	beam_20220622-102256
13	18	0	beam_20220622-102257
13	19	0	beam_20220622-102258
13	20	15	beam_20220622-102300
13	21	0	beam_20220622-102302
13	22	0	beam_20220622-102303
13	23	0	beam_20220622-102305
13	24	0	beam_20220622-102306
13	25	0	beam_20220622-102307
13	26	0	beam_20220622-102308
13	27	15	beam_20220622-102309
13	28	0	beam_20220622-102312
13	29	15	beam_20220622-102313
13	30	0	beam_20220622-102316
13	31	0	beam_20220622-102317
13	32	0	beam_20220622-102318
13	33	0	beam_20220622-102319
13	34	0	beam_20220622-102320
