Col	Row	Count	Time
18	0	0	beam_20220507-201603
18	1	0	beam_20220507-201610
18	2	0	beam_20220507-201618
18	3	0	beam_20220507-201625
18	4	1000	beam_20220507-201633
18	5	1000	beam_20220507-202005
18	6	0	beam_20220507-202336
18	7	0	beam_20220507-202343
18	8	0	beam_20220507-202351
18	9	1000	beam_20220507-202358
18	10	0	beam_20220507-202729
18	11	0	beam_20220507-202737
18	12	561	beam_20220507-202744
18	13	0	beam_20220507-202946
18	14	0	beam_20220507-202953
18	15	1000	beam_20220507-203001
18	16	0	beam_20220507-203332
18	17	0	beam_20220507-203340
18	18	0	beam_20220507-203347
18	19	0	beam_20220507-203354
18	20	0	beam_20220507-203402
18	21	0	beam_20220507-203409
18	22	0	beam_20220507-203417
18	23	1000	beam_20220507-203424
18	24	1000	beam_20220507-203755
18	25	0	beam_20220507-204126
18	26	0	beam_20220507-204133
18	27	0	beam_20220507-204141
18	28	0	beam_20220507-230257
18	29	1000	beam_20220507-230304
18	30	0	beam_20220507-230639
18	31	0	beam_20220507-230646
18	32	0	beam_20220507-230654
18	33	1000	beam_20220507-230701
18	34	1000	beam_20220507-231036
