Col	Row	Count	Time
23	0	0	beam_20220508-084356
23	1	0	beam_20220508-084404
23	2	1000	beam_20220508-084411
23	3	0	beam_20220508-084742
23	4	1000	beam_20220508-084750
23	5	1000	beam_20220508-085122
23	6	1000	beam_20220508-085453
23	7	0	beam_20220508-085825
23	8	0	beam_20220508-085832
23	9	0	beam_20220508-085839
23	10	0	beam_20220508-085847
23	11	0	beam_20220508-085854
23	12	0	beam_20220508-085902
23	13	0	beam_20220508-085909
23	14	0	beam_20220508-085917
23	15	0	beam_20220508-085924
23	16	0	beam_20220508-085931
23	17	0	beam_20220508-085939
23	18	0	beam_20220508-085946
23	19	1000	beam_20220508-085954
23	20	0	beam_20220508-090325
23	21	0	beam_20220508-090332
23	22	1000	beam_20220508-090340
23	23	0	beam_20220508-090711
23	24	0	beam_20220508-090719
23	25	0	beam_20220508-090726
23	26	1000	beam_20220508-090733
23	27	0	beam_20220508-091105
23	28	0	beam_20220508-091112
23	29	0	beam_20220508-091120
23	30	0	beam_20220508-091127
23	31	0	beam_20220508-091135
23	32	1000	beam_20220508-091142
23	33	1000	beam_20220508-091513
23	34	0	beam_20220508-091846
