Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 0 
4 	 10 
5 	 10 
6 	 0 
7 	 10 
8 	 10 
9 	 0 
10 	 0 
11 	 0 
12 	 10 
13 	 8 
14 	 10 
15 	 8 
16 	 0 
17 	 0 
18 	 0 
19 	 0 
20 	 10 
21 	 10 
22 	 0 
23 	 0 
24 	 10 
25 	 10 
26 	 9 
27 	 0 
28 	 6 
29 	 10 
30 	 0 
31 	 10 
32 	 10 
33 	 10 
34 	 0 
