Col	Row	Count	Time
25	0	500	beam_20220601-153017
25	1	0	beam_20220601-153115
25	2	0	beam_20220601-153213
25	3	0	beam_20220601-153310
25	4	344	beam_20220601-153408
25	5	0	beam_20220601-153506
25	6	0	beam_20220601-153603
25	7	0	beam_20220601-153701
25	8	0	beam_20220601-153759
25	9	0	beam_20220601-153857
25	10	0	beam_20220601-153954
25	11	0	beam_20220601-154052
25	12	0	beam_20220601-154150
25	13	0	beam_20220601-154247
25	14	0	beam_20220601-154345
25	15	500	beam_20220601-154443
25	16	0	beam_20220601-154540
25	17	0	beam_20220601-154638
25	18	0	beam_20220601-154736
25	19	0	beam_20220601-154833
25	20	500	beam_20220601-154931
25	21	0	beam_20220601-155029
25	22	0	beam_20220601-155127
25	23	393	beam_20220601-155224
25	24	0	beam_20220601-155322
25	25	233	beam_20220601-155420
25	26	500	beam_20220601-155517
25	27	0	beam_20220601-155615
25	28	0	beam_20220601-155713
25	29	0	beam_20220601-155810
25	30	110	beam_20220601-155908
25	31	0	beam_20220601-160006
25	32	0	beam_20220601-160103
25	33	500	beam_20220601-160201
25	34	0	beam_20220601-160259
