Row 	 Counts 
0 	 10 
1 	 10 
2 	 0 
3 	 10 
4 	 4 
5 	 0 
6 	 10 
7 	 10 
8 	 0 
9 	 10 
10 	 10 
11 	 10 
12 	 6 
13 	 10 
14 	 10 
15 	 10 
16 	 10 
17 	 10 
18 	 10 
19 	 9 
20 	 9 
21 	 0 
22 	 10 
23 	 9 
24 	 10 
25 	 10 
26 	 0 
27 	 10 
28 	 8 
29 	 10 
30 	 10 
31 	 9 
32 	 10 
33 	 10 
34 	 10 
