Row 	 Counts 
0 	 0 
1 	 10 
2 	 0 
3 	 10 
4 	 10 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 0 
10 	 0 
11 	 10 
12 	 10 
13 	 10 
14 	 10 
15 	 6 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 6 
23 	 10 
24 	 10 
25 	 10 
26 	 10 
27 	 9 
28 	 10 
29 	 7 
30 	 10 
31 	 10 
32 	 0 
33 	 8 
34 	 10 
