Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 0 
4 	 10 
5 	 10 
6 	 10 
7 	 0 
8 	 10 
9 	 0 
10 	 9 
11 	 1 
12 	 10 
13 	 9 
14 	 1 
15 	 10 
16 	 0 
17 	 10 
18 	 9 
19 	 10 
20 	 8 
21 	 0 
22 	 8 
23 	 10 
24 	 10 
25 	 10 
26 	 9 
27 	 10 
28 	 10 
29 	 10 
30 	 10 
31 	 10 
32 	 0 
33 	 10 
34 	 0 
