Row 	 Counts 
0 	 0 
1 	 10 
2 	 0 
3 	 10 
4 	 0 
5 	 0 
6 	 10 
7 	 0 
8 	 7 
9 	 0 
10 	 10 
11 	 10 
12 	 7 
13 	 10 
14 	 10 
15 	 8 
16 	 10 
17 	 0 
18 	 10 
19 	 2 
20 	 10 
21 	 10 
22 	 0 
23 	 10 
24 	 10 
25 	 2 
26 	 10 
27 	 10 
28 	 10 
29 	 0 
30 	 10 
31 	 10 
32 	 10 
33 	 10 
34 	 10 
