Row 	 Counts 
0 	 0 
1 	 10 
2 	 0 
3 	 10 
4 	 10 
5 	 10 
6 	 0 
7 	 5 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 9 
14 	 6 
15 	 0 
16 	 10 
17 	 10 
18 	 0 
19 	 10 
20 	 10 
21 	 0 
22 	 10 
23 	 10 
24 	 0 
25 	 10 
26 	 10 
27 	 0 
28 	 7 
29 	 10 
30 	 0 
31 	 10 
32 	 10 
33 	 4 
34 	 9 
