Row 	 Counts 
0 	 0 
1 	 0 
2 	 10 
3 	 10 
4 	 10 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 10 
10 	 0 
11 	 10 
12 	 10 
13 	 0 
14 	 9 
15 	 3 
16 	 7 
17 	 0 
18 	 10 
19 	 0 
20 	 10 
21 	 0 
22 	 0 
23 	 9 
24 	 10 
25 	 0 
26 	 9 
27 	 10 
28 	 1 
29 	 0 
30 	 10 
31 	 4 
32 	 0 
33 	 0 
34 	 10 
