Row 	 Counts 
0 	 10 
1 	 0 
2 	 10 
3 	 0 
4 	 0 
5 	 10 
6 	 0 
7 	 10 
8 	 10 
9 	 9 
10 	 10 
11 	 10 
12 	 10 
13 	 8 
14 	 0 
15 	 0 
16 	 10 
17 	 10 
18 	 6 
19 	 0 
20 	 0 
21 	 10 
22 	 10 
23 	 10 
24 	 0 
25 	 6 
26 	 10 
27 	 9 
28 	 10 
29 	 0 
30 	 10 
31 	 0 
32 	 0 
33 	 10 
34 	 10 
