Row 	 Counts 
0 	 10 
1 	 9 
2 	 10 
3 	 10 
4 	 10 
5 	 10 
6 	 0 
7 	 0 
8 	 10 
9 	 5 
10 	 10 
11 	 10 
12 	 10 
13 	 0 
14 	 8 
15 	 8 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 8 
22 	 0 
23 	 0 
24 	 10 
25 	 10 
26 	 10 
27 	 10 
28 	 0 
29 	 10 
30 	 0 
31 	 10 
32 	 10 
33 	 10 
34 	 10 
