Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 9 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 10 
10 	 6 
11 	 10 
12 	 0 
13 	 0 
14 	 10 
15 	 10 
16 	 10 
17 	 7 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 10 
23 	 10 
24 	 10 
25 	 0 
26 	 10 
27 	 10 
28 	 10 
29 	 0 
30 	 4 
31 	 9 
32 	 0 
33 	 10 
34 	 9 
