Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 9 
5 	 0 
6 	 0 
7 	 10 
8 	 3 
9 	 10 
10 	 10 
11 	 6 
12 	 3 
13 	 10 
14 	 10 
15 	 0 
16 	 0 
17 	 10 
18 	 10 
19 	 10 
20 	 9 
21 	 0 
22 	 0 
23 	 0 
24 	 10 
25 	 10 
26 	 10 
27 	 10 
28 	 9 
29 	 10 
30 	 10 
31 	 5 
32 	 8 
33 	 10 
34 	 9 
