Row 	 Counts 
0 	 10 
1 	 10 
2 	 10 
3 	 0 
4 	 10 
5 	 0 
6 	 8 
7 	 9 
8 	 10 
9 	 10 
10 	 0 
11 	 10 
12 	 10 
13 	 7 
14 	 10 
15 	 10 
16 	 10 
17 	 6 
18 	 10 
19 	 10 
20 	 0 
21 	 0 
22 	 9 
23 	 0 
24 	 10 
25 	 9 
26 	 0 
27 	 10 
28 	 0 
29 	 0 
30 	 9 
31 	 10 
32 	 10 
33 	 10 
34 	 10 
