Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 0 
5 	 10 
6 	 8 
7 	 10 
8 	 0 
9 	 10 
10 	 10 
11 	 10 
12 	 0 
13 	 10 
14 	 10 
15 	 10 
16 	 9 
17 	 0 
18 	 10 
19 	 0 
20 	 8 
21 	 0 
22 	 10 
23 	 10 
24 	 0 
25 	 8 
26 	 10 
27 	 6 
28 	 10 
29 	 10 
30 	 0 
31 	 1 
32 	 10 
33 	 10 
34 	 10 
