Row 	 Counts 
0 	 0 
1 	 10 
2 	 6 
3 	 0 
4 	 10 
5 	 10 
6 	 10 
7 	 10 
8 	 0 
9 	 10 
10 	 0 
11 	 0 
12 	 10 
13 	 10 
14 	 10 
15 	 0 
16 	 0 
17 	 0 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 10 
23 	 3 
24 	 10 
25 	 10 
26 	 10 
27 	 10 
28 	 10 
29 	 10 
30 	 10 
31 	 0 
32 	 10 
33 	 10 
34 	 10 
