Row 	 Counts 
0 	 0 
1 	 10 
2 	 0 
3 	 0 
4 	 10 
5 	 10 
6 	 6 
7 	 10 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 10 
14 	 10 
15 	 10 
16 	 10 
17 	 0 
18 	 10 
19 	 0 
20 	 10 
21 	 10 
22 	 10 
23 	 10 
24 	 10 
25 	 0 
26 	 9 
27 	 10 
28 	 10 
29 	 10 
30 	 10 
31 	 0 
32 	 0 
33 	 10 
34 	 0 
