Row 	 Counts 
0 	 0 
1 	 10 
2 	 8 
3 	 10 
4 	 10 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 0 
10 	 10 
11 	 10 
12 	 1 
13 	 10 
14 	 10 
15 	 0 
16 	 10 
17 	 8 
18 	 10 
19 	 10 
20 	 10 
21 	 0 
22 	 10 
23 	 10 
24 	 0 
25 	 0 
26 	 8 
27 	 10 
28 	 10 
29 	 9 
30 	 10 
31 	 10 
32 	 10 
33 	 10 
34 	 10 
