Row 	 Counts 
0 	 0 
1 	 0 
2 	 10 
3 	 0 
4 	 0 
5 	 10 
6 	 10 
7 	 8 
8 	 0 
9 	 10 
10 	 10 
11 	 8 
12 	 10 
13 	 0 
14 	 5 
15 	 10 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 10 
23 	 10 
24 	 9 
25 	 8 
26 	 10 
27 	 0 
28 	 10 
29 	 9 
30 	 10 
31 	 10 
32 	 9 
33 	 10 
34 	 10 
