Col	Row	Count	Time
21	0	0	beam_20220608-100223
21	1	500	beam_20220608-100228
21	2	500	beam_20220608-100326
21	3	500	beam_20220608-100425
21	4	500	beam_20220608-100524
21	5	500	beam_20220608-100623
21	6	0	beam_20220608-100722
21	7	0	beam_20220608-100726
21	8	0	beam_20220608-100730
21	9	0	beam_20220608-100734
21	10	500	beam_20220608-100738
21	11	500	beam_20220608-100837
21	12	0	beam_20220608-100936
21	13	0	beam_20220608-100940
21	14	0	beam_20220608-100944
21	15	0	beam_20220608-100948
21	16	500	beam_20220608-100952
21	17	500	beam_20220608-101051
21	18	0	beam_20220608-101150
21	19	500	beam_20220608-101154
21	20	0	beam_20220608-101253
21	21	0	beam_20220608-101257
21	22	0	beam_20220608-101301
21	23	500	beam_20220608-101305
21	24	0	beam_20220608-101404
21	25	0	beam_20220608-101408
21	26	0	beam_20220608-101412
21	27	0	beam_20220608-101416
21	28	0	beam_20220608-101420
21	29	500	beam_20220608-101425
21	30	500	beam_20220608-101523
21	31	0	beam_20220608-101622
21	32	500	beam_20220608-101626
21	33	0	beam_20220608-101725
21	34	500	beam_20220608-101729
