dec_order,readout,Chip ID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,hittime
0,0,0,4,34,False,200,8,207,2255,11.275,1667239030.485409
1,0,0,4,2,True,201,7,27,1819,9.095,1667239030.485409
0,1,0,4,34,False,204,6,107,1643,8.215,1667239030.5778315
1,1,0,4,2,True,204,6,34,1570,7.85,1667239030.5778315
0,2,0,4,34,False,77,1,117,373,1.865,1667239030.62323
1,2,0,4,2,True,77,0,195,195,0.975,1667239030.6242304
0,3,0,4,34,False,132,8,156,2204,11.02,1667239030.6764708
1,3,0,4,2,True,133,6,236,1772,8.86,1667239030.6769886
0,4,0,4,34,False,248,7,189,1981,9.905,1667239030.7378347
1,4,0,4,2,True,57,6,235,1771,8.855,1667239030.7383542
0,5,0,4,34,False,74,6,199,1735,8.675,1667239030.8000371
1,5,0,4,2,True,75,5,243,1523,7.615,1667239030.8005824
0,6,0,4,34,False,202,7,9,1801,9.005,1667239030.8635638
1,6,0,4,2,True,202,6,111,1647,8.235,1667239030.8635638
0,7,0,4,34,False,218,7,157,1949,9.745,1667239030.9492626
1,7,0,4,2,True,149,6,182,1718,8.59,1667239030.9492626
0,8,0,4,34,False,113,7,55,1847,9.235,1667239031.0300732
1,8,0,4,2,True,201,5,231,1511,7.555,1667239031.0304186
0,9,0,4,34,False,73,6,245,1781,8.905,1667239031.095319
1,9,0,4,2,True,73,6,7,1543,7.715,1667239031.096327
0,10,0,4,34,False,200,6,139,1675,8.375,1667239031.1920855
1,10,0,4,2,True,201,6,46,1582,7.91,1667239031.1923056
0,11,0,4,34,False,72,7,74,1866,9.33,1667239031.2634
1,11,0,4,2,True,72,6,149,1685,8.425,1667239031.2634
0,12,0,4,34,False,252,6,176,1712,8.56,1667239031.3416169
1,12,0,4,2,True,200,5,237,1517,7.585,1667239031.3416169
0,13,0,4,34,False,71,6,60,1596,7.98,1667239031.417276
1,13,0,4,2,True,71,5,223,1503,7.515,1667239031.417276
0,14,0,4,34,False,197,0,157,157,0.785,1667239031.4669018
1,14,0,4,2,True,197,0,63,63,0.315,1667239031.4669018
0,15,0,4,34,False,234,7,220,2012,10.06,1667239031.5103328
1,15,0,4,2,True,234,6,217,1753,8.765,1667239031.5113313
0,16,0,4,34,False,70,7,209,2001,10.005,1667239031.54055
1,16,0,4,2,True,70,6,142,1678,8.39,1667239031.54055
0,17,0,4,34,False,202,0,252,252,1.26,1667239031.6029396
1,17,0,4,2,True,202,0,170,170,0.85,1667239031.6029396
0,18,0,4,34,False,197,6,217,1753,8.765,1667239031.6541934
1,18,0,4,2,True,198,5,237,1517,7.585,1667239031.655231
0,19,0,4,34,False,197,0,16,16,0.08,1667239031.7026446
0,20,0,4,34,False,69,6,100,1636,8.18,1667239031.743377
1,20,0,4,2,True,69,6,40,1576,7.88,1667239031.743377
0,21,0,4,34,False,233,7,157,1949,9.745,1667239031.8111458
1,21,0,4,2,True,197,6,115,1651,8.255,1667239031.811311
0,22,0,4,34,False,144,7,89,1881,9.405,1667239031.887616
1,22,0,4,2,True,145,6,184,1720,8.6,1667239031.8882017
0,23,0,4,34,False,196,6,117,1653,8.265,1667239031.958503
1,23,0,4,2,True,196,6,43,1579,7.895,1667239031.9595017
0,24,0,4,34,False,67,6,111,1647,8.235,1667239032.0374043
1,24,0,4,2,True,68,6,18,1554,7.77,1667239032.0374043
0,25,0,4,34,False,195,6,60,1596,7.98,1667239032.1150596
