Col	Row	Count	Time
18	0	0	beam_20220629-173710
18	1	0	beam_20220629-173711
18	2	0	beam_20220629-173712
18	3	0	beam_20220629-173713
18	4	50	beam_20220629-173715
18	5	50	beam_20220629-173721
18	6	0	beam_20220629-173728
18	7	0	beam_20220629-173729
18	8	50	beam_20220629-173730
18	9	0	beam_20220629-173737
18	10	0	beam_20220629-173738
18	11	0	beam_20220629-173739
18	12	0	beam_20220629-173740
18	13	0	beam_20220629-173742
18	16	0	beam_20220629-173743
18	17	0	beam_20220629-173744
18	18	50	beam_20220629-173745
18	19	0	beam_20220629-173752
18	20	50	beam_20220629-173753
18	21	50	beam_20220629-173800
18	22	50	beam_20220629-173806
18	23	50	beam_20220629-173813
18	24	0	beam_20220629-173819
18	25	50	beam_20220629-173821
18	26	50	beam_20220629-173827
18	27	50	beam_20220629-173834
18	28	0	beam_20220629-173840
18	29	0	beam_20220629-173842
18	30	50	beam_20220629-173843
18	31	0	beam_20220629-173849
18	32	0	beam_20220629-173850
18	33	0	beam_20220629-173852
18	34	50	beam_20220629-173853
