dec_order,readout,Chip ID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,hittime
0,0,0,4,0,False,121,0,65,65,0.65,1660329652.7645352
1,0,0,4,5,True,121,0,73,73,0.73,1660329652.7645352
0,1,0,4,0,False,249,0,56,56,0.56,1660329652.8443043
1,1,0,4,5,True,248,0,65,65,0.65,1660329652.8443043
0,2,0,4,0,False,120,15,16,3856,38.56,1660329652.9239042
1,2,0,4,5,True,120,15,24,3864,38.64,1660329652.9239042
0,3,0,4,0,False,248,15,235,4075,40.75,1660329653.0003843
1,3,0,4,5,True,248,15,242,4082,40.82,1660329653.0003843
0,4,0,4,0,False,119,2,25,537,5.37,1660329653.095132
1,4,0,4,5,True,119,2,32,544,5.44,1660329653.095132
0,5,0,4,0,False,247,14,225,3809,38.09,1660329653.1567392
1,5,0,4,5,True,247,14,229,3813,38.13,1660329653.157319
0,6,0,4,0,False,118,12,252,3324,33.24,1660329653.256883
1,6,0,4,5,True,118,13,3,3331,33.31,1660329653.2574685
0,7,0,4,0,False,246,13,164,3492,34.92,1660329653.3284466
1,7,0,4,5,True,246,13,171,3499,34.99,1660329653.3287034
0,8,0,4,0,False,118,15,177,4017,40.17,1660329653.4061718
1,8,0,4,5,True,117,15,179,4019,40.19,1660329653.4062524
0,9,0,4,0,False,245,0,147,147,1.47,1660329653.4894083
1,9,0,4,5,True,245,0,155,155,1.55,1660329653.4899297
0,10,0,4,0,False,117,14,119,3703,37.03,1660329653.5670505
1,10,0,4,5,True,116,14,123,3707,37.07,1660329653.568052
0,11,0,4,0,False,244,15,60,3900,39.0,1660329653.6473258
1,11,0,4,5,True,244,15,68,3908,39.08,1660329653.6473258
0,12,0,4,0,False,116,15,98,3938,39.38,1660329653.719285
1,12,0,4,5,True,116,15,107,3947,39.47,1660329653.719285
0,13,0,4,0,False,243,0,54,54,0.54,1660329653.7821176
1,13,0,4,5,True,243,0,60,60,0.6,1660329653.783114
0,14,0,4,0,False,115,14,115,3699,36.99,1660329653.8601005
1,14,0,4,5,True,115,14,123,3707,37.07,1660329653.8610888
0,15,0,4,0,False,242,15,146,3986,39.86,1660329653.956507
1,15,0,4,5,True,242,15,152,3992,39.92,1660329653.9567099
0,16,0,4,0,False,114,15,87,3927,39.27,1660329654.0383961
1,16,0,4,5,True,114,15,93,3933,39.33,1660329654.039356
0,17,0,4,0,False,241,14,53,3637,36.37,1660329654.114161
1,17,0,4,5,True,241,14,58,3642,36.42,1660329654.114161
0,18,0,4,0,False,113,1,6,262,2.62,1660329654.1750512
1,18,0,4,5,True,113,1,12,268,2.68,1660329654.1750512
0,19,0,4,0,False,241,14,248,3832,38.32,1660329654.2552588
1,19,0,4,5,True,240,14,255,3839,38.39,1660329654.2552588
0,20,0,4,0,False,112,15,225,4065,40.65,1660329654.3375165
1,20,0,4,5,True,112,15,233,4073,40.73,1660329654.3380568
0,21,0,4,0,False,240,15,87,3927,39.27,1660329654.4150763
1,21,0,4,5,True,112,15,95,3935,39.35,1660329654.4160686
0,22,0,4,0,False,111,14,190,3774,37.74,1660329654.4719138
1,22,0,4,5,True,111,14,194,3778,37.78,1660329654.4719138
0,23,0,4,0,False,239,1,110,366,3.66,1660329654.566678
1,23,0,4,5,True,239,1,117,373,3.73,1660329654.566678
0,24,0,4,0,False,110,15,126,3966,39.66,1660329654.6511219
1,24,0,4,5,True,110,15,132,3972,39.72,1660329654.6511219
0,25,0,4,0,False,238,14,228,3812,38.12,1660329654.7238727
1,25,0,4,5,True,238,14,233,3817,38.17,1660329654.724871
0,26,0,4,0,False,109,2,136,648,6.48,1660329654.8004851
1,26,0,4,5,True,109,2,142,654,6.54,1660329654.8004851
0,27,0,4,0,False,237,1,134,390,3.9,1660329654.878597
1,27,0,4,5,True,237,1,140,396,3.96,1660329654.878597
0,28,0,4,0,False,109,14,130,3714,37.14,1660329654.9387035
1,28,0,4,5,True,108,14,135,3719,37.19,1660329654.9392264
0,29,0,4,0,False,236,0,132,132,1.32,1660329655.0367525
1,29,0,4,5,True,236,0,136,136,1.36,1660329655.0367525
0,30,0,4,0,False,108,1,30,286,2.86,1660329655.0924647
1,30,0,4,5,True,107,1,37,293,2.93,1660329655.0924647
0,31,0,4,0,False,235,13,194,3522,35.22,1660329655.1870606
1,31,0,4,5,True,235,13,196,3524,35.24,1660329655.1870606
0,32,0,4,0,False,107,0,59,59,0.59,1660329655.264852
1,32,0,4,5,True,107,0,66,66,0.66,1660329655.264852
0,33,0,4,0,False,234,15,15,3855,38.55,1660329655.3418088
1,33,0,4,5,True,234,15,14,3854,38.54,1660329655.3418088
0,34,0,4,0,False,106,0,196,196,1.96,1660329655.4208653
1,34,0,4,5,True,106,0,202,202,2.02,1660329655.4208653
0,35,0,4,0,False,233,15,157,3997,39.97,1660329655.4996266
1,35,0,4,5,True,233,15,161,4001,40.01,1660329655.4996266
0,36,0,4,0,False,105,0,109,109,1.09,1660329655.5807526
1,36,0,4,5,True,105,0,117,117,1.17,1660329655.5809731
0,37,0,4,0,False,233,13,114,3442,34.42,1660329655.6598084
1,37,0,4,5,True,232,13,119,3447,34.47,1660329655.6603103
0,38,0,4,0,False,104,14,121,3705,37.05,1660329655.7350423
1,38,0,4,5,True,104,14,130,3714,37.14,1660329655.7350423
0,39,0,4,0,False,232,1,150,406,4.06,1660329655.8095288
1,39,0,4,5,True,231,1,158,414,4.14,1660329655.8095288
0,40,0,4,0,False,103,15,87,3927,39.27,1660329655.8701825
1,40,0,4,5,True,103,15,73,3913,39.13,1660329655.8701825
0,41,0,4,0,False,231,13,243,3571,35.71,1660329655.949969
1,41,0,4,5,True,230,13,251,3579,35.79,1660329655.949969
0,42,0,4,0,False,102,15,229,4069,40.69,1660329656.028093
1,42,0,4,5,True,102,15,237,4077,40.77,1660329656.028093
0,43,0,4,0,False,230,0,157,157,1.57,1660329656.121577
1,43,0,4,5,True,230,0,164,164,1.64,1660329656.121577
0,44,0,4,0,False,101,1,151,407,4.07,1660329656.183999
1,44,0,4,5,True,101,1,159,415,4.15,1660329656.183999
0,45,0,4,0,False,229,14,204,3788,37.88,1660329656.263314
1,45,0,4,5,True,229,14,210,3794,37.94,1660329656.2643106
0,46,0,4,0,False,100,13,219,3547,35.47,1660329656.3629436
1,46,0,4,5,True,100,13,220,3548,35.48,1660329656.3629436
0,47,0,4,0,False,228,14,162,3746,37.46,1660329656.4212358
1,47,0,4,5,True,228,14,166,3750,37.5,1660329656.4215326
0,48,0,4,0,False,100,0,14,14,0.14,1660329656.4979217
1,48,0,4,5,True,99,0,21,21,0.21,1660329656.4979217
0,49,0,4,0,False,227,13,63,3391,33.91,1660329656.5761285
1,49,0,4,5,True,227,13,68,3396,33.96,1660329656.5763643
0,50,0,4,0,False,99,15,223,4063,40.63,1660329656.652511
1,50,0,4,5,True,98,15,231,4071,40.71,1660329656.652511
0,51,0,4,0,False,226,15,156,3996,39.96,1660329656.7314274
1,51,0,4,5,True,226,15,160,4000,40.0,1660329656.7314274
0,52,0,4,0,False,98,13,40,3368,33.68,1660329656.8089058
1,52,0,4,5,True,98,13,46,3374,33.74,1660329656.809605
