Col	Row	Count	Time
16	0	0	beam_20220609-202927
16	1	0	beam_20220609-202931
16	2	0	beam_20220609-202935
16	3	0	beam_20220609-202939
16	4	0	beam_20220609-202943
16	5	0	beam_20220609-202947
16	6	0	beam_20220609-202951
16	7	500	beam_20220609-202955
16	8	0	beam_20220609-203054
16	9	500	beam_20220609-203058
16	10	500	beam_20220609-203157
16	11	500	beam_20220609-203256
16	12	500	beam_20220609-203355
16	14	0	beam_20220609-203454
16	15	0	beam_20220609-203458
16	16	0	beam_20220609-203502
16	17	0	beam_20220609-203506
16	18	500	beam_20220609-203510
16	19	500	beam_20220609-203609
16	20	0	beam_20220609-203708
16	21	500	beam_20220609-203712
16	22	0	beam_20220609-203810
16	23	0	beam_20220609-203815
16	24	0	beam_20220609-203819
16	25	500	beam_20220609-203823
16	26	0	beam_20220609-203922
16	27	500	beam_20220609-203926
16	28	500	beam_20220609-204025
16	29	500	beam_20220609-204123
16	30	0	beam_20220609-204222
16	31	0	beam_20220609-204226
16	32	500	beam_20220609-204230
16	33	0	beam_20220609-204329
16	34	500	beam_20220609-204333
