Col	Row	Count	Time
10	0	500	beam_20220609-184546
10	1	500	beam_20220609-184645
10	2	500	beam_20220609-184744
10	3	0	beam_20220609-184843
10	4	500	beam_20220609-184847
10	5	0	beam_20220609-184946
10	6	500	beam_20220609-184950
10	7	0	beam_20220609-185048
10	8	0	beam_20220609-185053
10	9	0	beam_20220609-185057
10	10	500	beam_20220609-185101
10	11	500	beam_20220609-185200
10	12	500	beam_20220609-185258
10	13	172	beam_20220609-185357
10	14	500	beam_20220609-185420
10	15	0	beam_20220609-185519
10	16	500	beam_20220609-185523
10	17	0	beam_20220609-185622
10	18	500	beam_20220609-185626
10	19	0	beam_20220609-185725
10	20	0	beam_20220609-185729
10	21	500	beam_20220609-185733
10	22	500	beam_20220609-185832
10	23	0	beam_20220609-185930
10	24	0	beam_20220609-185935
10	25	500	beam_20220609-185939
10	26	0	beam_20220609-190037
10	27	500	beam_20220609-190042
10	28	0	beam_20220609-190140
10	29	0	beam_20220609-190144
10	30	0	beam_20220609-190149
10	31	500	beam_20220609-190153
10	32	500	beam_20220609-190251
10	33	500	beam_20220609-190350
10	34	0	beam_20220609-190449
