Col	Row	Count	Time
6	0	0	beam_20220629-171616
6	1	0	beam_20220629-171617
6	2	0	beam_20220629-171618
6	3	0	beam_20220629-171619
6	4	0	beam_20220629-171621
6	5	50	beam_20220629-171622
6	6	50	beam_20220629-171628
6	7	0	beam_20220629-171635
6	8	0	beam_20220629-171636
6	9	0	beam_20220629-171637
6	10	0	beam_20220629-171638
6	11	0	beam_20220629-171640
6	12	50	beam_20220629-171641
6	13	0	beam_20220629-171647
6	14	0	beam_20220629-171649
6	15	0	beam_20220629-171650
6	16	0	beam_20220629-171651
6	17	50	beam_20220629-171652
6	18	0	beam_20220629-171659
6	19	0	beam_20220629-171700
6	20	0	beam_20220629-171701
6	21	0	beam_20220629-171702
6	22	0	beam_20220629-171704
6	23	50	beam_20220629-171705
6	24	50	beam_20220629-171711
6	25	50	beam_20220629-171718
6	26	0	beam_20220629-171725
6	27	50	beam_20220629-171726
6	28	0	beam_20220629-171732
6	29	0	beam_20220629-171734
6	30	50	beam_20220629-171735
6	31	50	beam_20220629-171741
6	32	0	beam_20220629-171748
6	33	0	beam_20220629-171749
6	34	0	beam_20220629-171750
