Col	Row	Count	Time
14	0	0	beam_20220629-173009
14	1	50	beam_20220629-173010
14	2	50	beam_20220629-173017
14	3	0	beam_20220629-173023
14	4	0	beam_20220629-173025
14	5	50	beam_20220629-173026
14	6	50	beam_20220629-173032
14	7	50	beam_20220629-173039
14	8	50	beam_20220629-173045
14	9	50	beam_20220629-173052
14	10	50	beam_20220629-173059
14	11	0	beam_20220629-173105
14	12	0	beam_20220629-173106
14	13	0	beam_20220629-173108
14	14	0	beam_20220629-173109
14	15	0	beam_20220629-173110
14	16	0	beam_20220629-173111
14	17	50	beam_20220629-173112
14	18	0	beam_20220629-173119
14	19	0	beam_20220629-173120
14	20	0	beam_20220629-173121
14	21	50	beam_20220629-173123
14	22	0	beam_20220629-173129
14	23	0	beam_20220629-173130
14	24	50	beam_20220629-173132
14	25	0	beam_20220629-173138
14	26	50	beam_20220629-173139
14	27	0	beam_20220629-173146
14	28	0	beam_20220629-173147
14	29	50	beam_20220629-173148
14	30	0	beam_20220629-173155
14	31	0	beam_20220629-173156
14	32	50	beam_20220629-173158
14	33	0	beam_20220629-173204
14	34	0	beam_20220629-173205
