Col	Row	Count	Time
33	0	0	beam_20220629-180406
33	1	50	beam_20220629-180407
33	2	0	beam_20220629-180414
33	3	0	beam_20220629-180415
33	4	50	beam_20220629-180416
33	5	0	beam_20220629-180423
33	6	0	beam_20220629-180424
33	7	50	beam_20220629-180425
33	8	50	beam_20220629-180432
33	9	50	beam_20220629-180438
33	10	0	beam_20220629-180445
33	11	50	beam_20220629-180446
33	12	0	beam_20220629-180453
33	13	0	beam_20220629-180454
33	14	0	beam_20220629-180455
33	15	0	beam_20220629-180457
33	16	50	beam_20220629-180458
33	17	50	beam_20220629-180504
33	18	0	beam_20220629-180511
33	19	0	beam_20220629-180512
33	20	0	beam_20220629-180513
33	21	50	beam_20220629-180515
33	22	50	beam_20220629-180521
33	23	0	beam_20220629-180528
33	24	0	beam_20220629-180529
33	25	0	beam_20220629-180530
33	26	0	beam_20220629-180531
33	27	0	beam_20220629-180533
33	28	0	beam_20220629-180534
33	29	0	beam_20220629-180535
33	30	50	beam_20220629-180536
33	31	0	beam_20220629-180543
33	32	0	beam_20220629-180544
33	33	50	beam_20220629-180545
33	34	0	beam_20220629-180552
