#Col	Row	Count	Time
1	0	0	20220509091813
1	1	0	20220509091818
1	2	0	20220509091823
1	3	0	20220509091828
1	4	0	20220509091833
1	5	0	20220509091838
1	6	20	20220509091844
1	7	0	20220509091850
1	8	20	20220509091855
1	9	0	20220509091901
1	10	0	20220509091907
1	11	20	20220509091912
1	12	20	20220509091918
1	13	0	20220509091924
1	14	20	20220509091930
1	15	20	20220509091936
1	16	0	20220509091942
1	17	0	20220509091948
1	18	0	20220509091953
1	19	0	20220509091958
1	20	0	20220509092003
1	21	0	20220509092008
1	22	0	20220509092013
1	23	20	20220509092019
1	24	0	20220509092025
1	25	0	20220509092030
1	26	0	20220509092035
1	27	0	20220509092040
1	28	0	20220509092046
1	29	0	20220509092051
1	30	0	20220509092056
1	31	20	20220509092101
1	32	0	20220509092107
1	33	0	20220509092113
1	34	20	20220509092118
