#Col	Row	Count	Time
33	0	0	20220509115838
33	1	20	20220509115843
33	2	0	20220509115850
33	3	0	20220509115855
33	4	0	20220509115900
33	5	0	20220509115905
33	6	20	20220509115910
33	7	0	20220509115917
33	8	0	20220509115922
33	9	0	20220509115927
33	10	0	20220509115932
33	11	20	20220509115937
33	12	0	20220509115944
33	13	0	20220509115949
33	14	0	20220509115954
33	15	0	20220509115959
33	16	20	20220509120004
33	17	20	20220509120011
33	18	20	20220509120017
33	19	20	20220509120023
33	20	20	20220509120030
33	21	0	20220509120036
33	22	0	20220509120041
33	23	0	20220509120046
33	24	0	20220509120052
33	25	20	20220509120700
33	26	0	20220509120707
33	27	20	20220509120712
33	28	0	20220509120718
33	29	20	20220509120723
33	30	0	20220509120730
33	31	0	20220509120735
33	32	0	20220509120740
33	33	20	20220509120745
33	34	0	20220509120752
