#Col	Row	Count	Time
5	0	0	20220509093115
5	1	0	20220509093120
5	2	0	20220509093125
5	3	20	20220509093130
5	4	0	20220509093137
5	5	20	20220509093142
5	6	20	20220509093148
5	7	0	20220509093155
5	8	0	20220509093200
5	9	0	20220509093205
5	10	0	20220509093210
5	11	0	20220509093215
5	12	0	20220509093220
5	13	20	20220509093226
5	14	0	20220509093232
5	15	20	20220509093237
5	16	0	20220509093243
5	17	0	20220509093249
5	18	0	20220509093254
5	19	0	20220509093259
5	20	0	20220509093304
5	21	20	20220509093309
5	22	0	20220509093316
5	23	20	20220509093321
5	24	20	20220509093327
5	25	0	20220509093334
5	26	0	20220509093339
5	27	0	20220509093344
5	28	20	20220509093349
5	29	0	20220509093356
5	30	0	20220509093401
5	31	0	20220509093406
5	32	0	20220509093411
5	33	0	20220509093416
5	34	20	20220509093421
