Col	Row	Count	Time
17	0	0	beam_20220510-160138
17	1	0	beam_20220510-160141
17	2	0	beam_20220510-160145
17	3	0	beam_20220510-160148
17	4	0	beam_20220510-160152
17	5	0	beam_20220510-160155
17	8	0	beam_20220510-160158
17	9	100	beam_20220510-160202
17	10	5	beam_20220510-160323
17	11	0	beam_20220510-160330
17	12	0	beam_20220510-160333
17	13	0	beam_20220510-160337
17	14	100	beam_20220510-160340
17	15	0	beam_20220510-160501
17	16	0	beam_20220510-160505
17	17	0	beam_20220510-160508
17	18	100	beam_20220510-160511
17	19	0	beam_20220510-160633
