Col	Row	Count	Time
18	0	0	beam_20220510-160636
18	1	0	beam_20220510-160639
18	2	0	beam_20220510-160643
18	3	1	beam_20220510-160646
18	4	0	beam_20220510-160650
18	5	1	beam_20220510-160653
18	6	0	beam_20220510-160658
18	7	0	beam_20220510-160701
18	8	0	beam_20220510-160704
18	9	0	beam_20220510-160708
18	11	0	beam_20220510-160711
18	12	1	beam_20220510-160714
18	13	0	beam_20220510-160718
18	14	1	beam_20220510-160722
18	15	0	beam_20220510-160726
18	16	0	beam_20220510-160729
18	17	0	beam_20220510-160733
18	18	0	beam_20220510-160736
18	19	0	beam_20220510-160739
