Row 	 Counts 
0 	 0 
1 	 7 
2 	 0 
3 	 10 
4 	 10 
5 	 9 
6 	 10 
7 	 10 
8 	 0 
9 	 10 
10 	 0 
11 	 10 
12 	 5 
13 	 10 
14 	 10 
15 	 10 
16 	 0 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 0 
23 	 0 
24 	 0 
25 	 0 
26 	 10 
27 	 10 
28 	 0 
29 	 0 
30 	 10 
31 	 10 
32 	 10 
33 	 0 
34 	 4 
