Row 	 Counts 
0 	 9 
1 	 6 
2 	 10 
3 	 10 
4 	 10 
5 	 10 
6 	 10 
7 	 0 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 7 
13 	 10 
14 	 10 
15 	 10 
16 	 10 
17 	 10 
18 	 10 
19 	 9 
20 	 0 
21 	 9 
22 	 10 
23 	 0 
24 	 0 
25 	 10 
26 	 9 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 10 
32 	 0 
33 	 0 
34 	 10 
