Row 	 Counts 
0 	 9 
1 	 10 
2 	 10 
3 	 10 
4 	 10 
5 	 10 
6 	 0 
7 	 0 
8 	 10 
9 	 10 
10 	 0 
11 	 0 
12 	 0 
13 	 10 
14 	 10 
15 	 10 
16 	 0 
17 	 10 
18 	 9 
19 	 10 
20 	 10 
21 	 10 
22 	 10 
23 	 0 
24 	 7 
25 	 10 
26 	 0 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 0 
32 	 9 
33 	 0 
34 	 10 
