Row 	 Counts 
0 	 7 
1 	 0 
2 	 10 
3 	 10 
4 	 9 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 10 
10 	 10 
11 	 9 
12 	 0 
13 	 0 
14 	 0 
15 	 0 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 7 
22 	 10 
23 	 10 
24 	 9 
25 	 10 
26 	 10 
27 	 9 
28 	 10 
29 	 0 
30 	 10 
31 	 8 
32 	 10 
33 	 10 
34 	 10 
