Row 	 Counts 
0 	 3 
1 	 10 
2 	 0 
3 	 10 
4 	 10 
5 	 4 
6 	 10 
7 	 10 
8 	 10 
9 	 9 
10 	 8 
11 	 10 
12 	 10 
13 	 10 
14 	 10 
15 	 0 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 10 
23 	 10 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 8 
29 	 10 
30 	 0 
31 	 0 
32 	 10 
33 	 9 
34 	 10 
