Row 	 Counts 
0 	 0 
1 	 0 
2 	 9 
3 	 10 
4 	 10 
5 	 10 
6 	 0 
7 	 10 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 9 
14 	 10 
15 	 10 
16 	 10 
17 	 5 
18 	 10 
19 	 10 
20 	 10 
21 	 10 
22 	 0 
23 	 10 
24 	 9 
25 	 10 
26 	 9 
27 	 8 
28 	 10 
29 	 10 
30 	 9 
31 	 10 
32 	 10 
33 	 0 
34 	 10 
