Row 	 Counts 
0 	 9 
1 	 10 
2 	 10 
3 	 1 
4 	 10 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 10 
10 	 0 
11 	 8 
12 	 0 
13 	 0 
14 	 10 
15 	 6 
16 	 10 
17 	 10 
18 	 10 
19 	 0 
20 	 6 
21 	 10 
22 	 0 
23 	 10 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 0 
32 	 10 
33 	 0 
34 	 10 
