Row 	 Counts 
0 	 0 
1 	 10 
2 	 9 
3 	 10 
4 	 10 
5 	 10 
6 	 10 
7 	 8 
8 	 10 
9 	 0 
10 	 10 
11 	 0 
12 	 10 
13 	 10 
14 	 10 
15 	 10 
16 	 10 
17 	 10 
18 	 10 
19 	 0 
20 	 0 
21 	 10 
22 	 10 
23 	 0 
24 	 10 
25 	 10 
26 	 10 
27 	 10 
28 	 6 
29 	 10 
30 	 0 
31 	 0 
32 	 0 
33 	 10 
34 	 10 
