Row 	 Counts 
0 	 10 
1 	 0 
2 	 0 
3 	 10 
4 	 10 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 0 
14 	 5 
15 	 8 
16 	 8 
17 	 10 
18 	 0 
19 	 10 
20 	 10 
21 	 0 
22 	 10 
23 	 0 
24 	 10 
25 	 0 
26 	 9 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 10 
32 	 0 
33 	 10 
34 	 10 
