Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 10 
5 	 0 
6 	 9 
7 	 10 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 10 
14 	 0 
15 	 10 
16 	 10 
17 	 10 
18 	 10 
19 	 5 
20 	 9 
21 	 7 
22 	 0 
23 	 10 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 0 
29 	 10 
30 	 10 
31 	 0 
32 	 0 
33 	 0 
34 	 10 
