Row 	 Counts 
0 	 0 
1 	 5 
2 	 5 
3 	 10 
4 	 0 
5 	 0 
6 	 10 
7 	 9 
8 	 10 
9 	 10 
10 	 9 
11 	 0 
12 	 10 
13 	 10 
14 	 2 
15 	 0 
16 	 0 
17 	 10 
18 	 10 
19 	 10 
20 	 9 
21 	 10 
22 	 10 
23 	 10 
24 	 4 
25 	 2 
26 	 10 
27 	 9 
28 	 10 
29 	 10 
30 	 10 
31 	 10 
32 	 10 
33 	 10 
34 	 10 
