Col	Row	Count	Time
21	0	0	beam_20220608-143952
21	1	1	beam_20220608-143956
21	2	1	beam_20220608-143959
21	3	1	beam_20220608-144002
21	4	1	beam_20220608-144005
21	5	1	beam_20220608-144009
21	6	1	beam_20220608-144012
21	7	0	beam_20220608-144015
21	8	0	beam_20220608-144018
21	9	0	beam_20220608-144021
21	10	1	beam_20220608-144024
21	11	1	beam_20220608-144028
21	12	0	beam_20220608-144031
21	13	0	beam_20220608-144034
21	14	0	beam_20220608-144037
21	15	0	beam_20220608-144040
21	16	1	beam_20220608-144043
21	17	1	beam_20220608-144047
21	18	0	beam_20220608-144050
21	19	0	beam_20220608-144053
21	20	0	beam_20220608-144056
21	21	0	beam_20220608-144059
21	22	0	beam_20220608-144102
21	23	1	beam_20220608-144106
21	24	0	beam_20220608-144109
21	25	0	beam_20220608-144112
21	26	0	beam_20220608-144115
21	27	0	beam_20220608-144118
21	28	1	beam_20220608-144121
21	29	1	beam_20220608-144125
21	30	1	beam_20220608-144128
21	31	0	beam_20220608-144131
21	32	1	beam_20220608-144134
21	33	0	beam_20220608-144137
21	34	1	beam_20220608-144141
