Col	Row	Count	Time
25	0	1	beam_20220608-144717
25	1	0	beam_20220608-144720
25	2	0	beam_20220608-144723
25	3	0	beam_20220608-144726
25	4	1	beam_20220608-144729
25	5	0	beam_20220608-144733
25	6	0	beam_20220608-144736
25	7	0	beam_20220608-144739
25	8	0	beam_20220608-144742
25	9	0	beam_20220608-144745
25	10	0	beam_20220608-144748
25	11	0	beam_20220608-144751
25	12	1	beam_20220608-144754
25	13	0	beam_20220608-144758
25	14	0	beam_20220608-144801
25	15	1	beam_20220608-144804
25	16	0	beam_20220608-144807
25	17	1	beam_20220608-144810
25	18	0	beam_20220608-144814
25	19	0	beam_20220608-144817
25	20	1	beam_20220608-144820
25	21	1	beam_20220608-144823
25	22	0	beam_20220608-144826
25	23	1	beam_20220608-144829
25	24	0	beam_20220608-144833
25	25	0	beam_20220608-144836
25	26	1	beam_20220608-144839
25	27	0	beam_20220608-144842
25	28	0	beam_20220608-144845
25	29	0	beam_20220608-144848
25	30	1	beam_20220608-144851
25	31	1	beam_20220608-144855
25	32	0	beam_20220608-144858
25	33	1	beam_20220608-144901
25	34	0	beam_20220608-144904
