NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 7,Row,190, 11,0 , 2816 , 28.16,1657301179.500468 
0,0, 4, 27,Col,190, 10,170 , 2730 , 27.3,1657301179.500468 
0,0, 4, 7,Row,217, 2,120 , 632 , 6.32,1657301179.500468 
0,0, 4, 27,Col,217, 2,112 , 624 , 6.24,1657301179.500468 

1,0, 4, 7,Row,49, 3,231 , 999 , 9.99,1657301183.680924 
1,0, 4, 27,Col,49, 3,217 , 985 , 9.85,1657301183.680924 

2,0, 4, 7,Row,16, 6,252 , 1788 , 17.88,1657301184.411887 
2,0, 4, 27,Col,16, 6,243 , 1779 , 17.79,1657301184.411887 

3,0, 4, 7,Row,177, 3,19 , 787 , 7.87,1657301187.5236454 
3,0, 4, 27,Col,177, 3,11 , 779 , 7.79,1657301187.5236454 

4,0, 4, 7,Row,248, 7,40 , 1832 , 18.32,1657301188.2551148 
4,0, 4, 27,Col,248, 7,24 , 1816 , 18.16,1657301188.2551148 

5,0, 4, 7,Row,39, 0,27 , 27 , 0.27,1657301191.7383037 
5,0, 4, 27,Col,39, 0,16 , 16 , 0.16,1657301191.7383037 

6,0, 4, 7,Row,41, 2,172 , 684 , 6.84,1657301194.4567893 
6,0, 4, 27,Col,41, 2,165 , 677 , 6.77,1657301194.4567893 

7,0, 4, 7,Row,187, 15,252 , 4092 , 40.92,1657301197.7141023 
7,0, 4, 27,Col,187, 15,239 , 4079 , 40.79,1657301197.7141023 

8,0, 4, 7,Row,84, 7,186 , 1978 , 19.78,1657301208.343409 
8,0, 4, 27,Col,84, 7,176 , 1968 , 19.68,1657301208.343409 

9,0, 4, 7,Row,252, 6,147 , 1683 , 16.83,1657301216.29525 
9,0, 4, 27,Col,252, 6,137 , 1673 , 16.73,1657301216.29525 

10,0, 4, 7,Row,122, 4,150 , 1174 , 11.74,1657301218.7630365 
10,0, 4, 27,Col,122, 4,140 , 1164 , 11.64,1657301218.7630365 

11,0, 4, 7,Row,182, 9,176 , 2480 , 24.8,1657301219.4958794 
11,0, 4, 27,Col,182, 9,160 , 2464 , 24.64,1657301219.4958794 

12,0, 4, 7,Row,63, 4,125 , 1149 , 11.49,1657301222.2931187 
12,0, 4, 27,Col,63, 4,117 , 1141 , 11.41,1657301222.2931187 

13,0, 4, 7,Row,95, 13,80 , 3408 , 34.08,1657301223.353013 
13,0, 4, 27,Col,95, 13,64 , 3392 , 33.92,1657301223.353013 

14,0, 4, 7,Row,203, 7,128 , 1920 , 19.2,1657301225.0770519 
14,0, 4, 27,Col,203, 7,120 , 1912 , 19.12,1657301225.0770519 

15,0, 4, 7,Row,163, 11,239 , 3055 , 30.55,1657301225.8041034 
15,0, 4, 27,Col,163, 11,231 , 3047 , 30.47,1657301225.8041034 

16,0, 4, 7,Row,250, 4,74 , 1098 , 10.98,1657301226.5190842 
16,0, 4, 27,Col,250, 4,62 , 1086 , 10.86,1657301226.5190842 

17,0, 4, 7,Row,236, 4,4 , 1028 , 10.28,1657301227.3601854 
17,0, 4, 27,Col,236, 3,247 , 1015 , 10.15,1657301227.3601854 

18,0, 4, 7,Row,140, 15,211 , 4051 , 40.51,1657301235.574642 
18,0, 4, 27,Col,140, 15,203 , 4043 , 40.43,1657301235.574642 

19,0, 4, 7,Row,30, 10,255 , 2815 , 28.15,1657301244.3044739 
