NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,205, 13,137 , 3465 , 34.65,1657214792.9993095 
0,0, 4, 0,Col,205, 13,145 , 3473 , 34.73,1657214792.9993095 

1,0, 4, 0,Row,128, 10,69 , 2629 , 26.29,1657214798.971182 
1,0, 4, 0,Col,128, 10,80 , 2640 , 26.4,1657214798.971182 

2,0, 4, 0,Row,135, 12,85 , 3157 , 31.57,1657214808.9754767 
2,0, 4, 0,Col,135, 12,93 , 3165 , 31.65,1657214808.9754767 

3,0, 4, 0,Row,131, 7,219 , 2011 , 20.11,1657214816.1786559 
3,0, 4, 0,Col,131, 7,228 , 2020 , 20.2,1657214816.1786559 

4,0, 4, 0,Row,200, 13,41 , 3369 , 33.69,1657214835.8892212 
4,0, 4, 0,Col,200, 13,49 , 3377 , 33.77,1657214835.8892212 

5,0, 4, 0,Row,149, 1,105 , 361 , 3.61,1657214838.0641825 
5,0, 4, 0,Col,149, 1,114 , 370 , 3.7,1657214838.0641825 

6,0, 4, 0,Row,215, 10,144 , 2704 , 27.04,1657214856.651562 
6,0, 4, 0,Col,215, 10,154 , 2714 , 27.14,1657214856.651562 

7,0, 4, 0,Row,241, 6,128 , 1664 , 16.64,1657214858.1912963 
7,0, 4, 0,Col,241, 6,137 , 1673 , 16.73,1657214858.1912963 

8,0, 4, 0,Row,158, 8,181 , 2229 , 22.29,1657214874.416487 
8,0, 4, 0,Col,158, 8,190 , 2238 , 22.38,1657214874.416487 

9,0, 4, 0,Row,157, 2,160 , 672 , 6.72,1657214881.7923238 
9,0, 4, 0,Col,157, 2,168 , 680 , 6.8,1657214881.7923238 

10,0, 4, 0,Row,99, 10,209 , 2769 , 27.69,1657214890.424301 
10,0, 4, 0,Col,99, 10,219 , 2779 , 27.79,1657214890.424301 

11,0, 4, 0,Row,235, 2,240 , 752 , 7.52,1657214891.169642 
11,0, 4, 0,Col,235, 2,249 , 761 , 7.61,1657214891.169642 

12,0, 4, 0,Row,235, 5,191 , 1471 , 14.71,1657214915.639461 
12,0, 4, 0,Col,235, 5,200 , 1480 , 14.8,1657214915.639461 

13,0, 4, 0,Row,115, 4,129 , 1153 , 11.53,1657214924.4732847 
13,0, 4, 0,Col,115, 4,138 , 1162 , 11.62,1657214924.4732847 

14,0, 4, 0,Row,36, 7,4 , 1796 , 17.96,1657214928.2724316 
14,0, 4, 0,Col,36, 7,13 , 1805 , 18.05,1657214928.2724316 

15,0, 4, 0,Row,63, 2,65 , 577 , 5.77,1657214934.4920158 
15,0, 4, 0,Col,63, 2,74 , 586 , 5.86,1657214934.4920158 

16,0, 4, 0,Row,64, 13,240 , 3568 , 35.68,1657214936.986778 
