NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 28,Row,121, 4,155 , 1179 , 11.79,1657303896.9898834 
0,0, 4, 6,Col,121, 4,149 , 1173 , 11.73,1657303896.9898834 

1,0, 4, 28,Row,225, 6,190 , 1726 , 17.26,1657303897.7231965 
1,0, 4, 6,Col,225, 6,184 , 1720 , 17.2,1657303897.7231965 

2,0, 4, 28,Row,27, 14,167 , 3751 , 37.51,1657303898.4493494 
2,0, 4, 6,Col,27, 14,159 , 3743 , 37.43,1657303898.4493494 

3,0, 4, 28,Row,142, 5,234 , 1514 , 15.14,1657303899.8201616 
3,0, 4, 6,Col,142, 5,231 , 1511 , 15.11,1657303899.8201616 

4,0, 4, 28,Row,36, 8,55 , 2103 , 21.03,1657303900.5462737 
4,0, 4, 6,Col,36, 8,53 , 2101 , 21.01,1657303900.5462737 

5,0, 4, 28,Row,154, 6,62 , 1598 , 15.98,1657303901.2791395 
5,0, 4, 6,Col,154, 6,55 , 1591 , 15.91,1657303901.2791395 

6,0, 4, 28,Row,188, 13,30 , 3358 , 33.58,1657303902.0057027 
6,0, 4, 6,Col,188, 13,28 , 3356 , 33.56,1657303902.0057027 

7,0, 4, 28,Row,59, 5,84 , 1364 , 13.64,1657303905.7895105 
7,0, 4, 6,Col,59, 5,83 , 1363 , 13.63,1657303905.7895105 

8,0, 4, 28,Row,144, 7,165 , 1957 , 19.57,1657303906.832863 
8,0, 4, 6,Col,144, 7,161 , 1953 , 19.53,1657303906.832863 

9,0, 4, 28,Row,16, 14,128 , 3712 , 37.12,1657303907.567317 
9,0, 4, 6,Col,16, 14,121 , 3705 , 37.05,1657303907.567317 

10,0, 4, 28,Row,130, 9,252 , 2556 , 25.56,1657303908.4203565 
10,0, 4, 6,Col,130, 9,249 , 2553 , 25.53,1657303908.4203565 

11,0, 4, 28,Row,199, 15,129 , 3969 , 39.69,1657303909.1473687 
11,0, 4, 6,Col,199, 15,123 , 3963 , 39.63,1657303909.1473687 

12,0, 4, 28,Row,151, 7,142 , 1934 , 19.34,1657303910.6378207 
12,0, 4, 6,Col,151, 7,141 , 1933 , 19.33,1657303910.6378207 

13,0, 4, 28,Row,130, 11,171 , 2987 , 29.87,1657303912.0789516 
13,0, 4, 6,Col,130, 11,171 , 2987 , 29.87,1657303912.0789516 

14,0, 4, 28,Row,176, 9,210 , 2514 , 25.14,1657303912.8081398 
14,0, 4, 6,Col,175, 9,207 , 2511 , 25.11,1657303912.8081398 

15,0, 4, 28,Row,247, 7,104 , 1896 , 18.96,1657303913.877653 
15,0, 4, 6,Col,246, 7,100 , 1892 , 18.92,1657303913.877653 

16,0, 4, 28,Row,134, 8,124 , 2172 , 21.72,1657303914.949837 
16,0, 4, 6,Col,134, 8,122 , 2170 , 21.7,1657303914.949837 

17,0, 4, 28,Row,134, 5,255 , 1535 , 15.35,1657303916.3268864 
17,0, 4, 6,Col,134, 5,255 , 1535 , 15.35,1657303916.3268864 

18,0, 4, 28,Row,220, 7,126 , 1918 , 19.18,1657303918.4129887 
18,0, 4, 6,Col,220, 7,125 , 1917 , 19.17,1657303918.4129887 

19,0, 4, 28,Row,137, 12,158 , 3230 , 32.3,1657303919.1408525 
19,0, 4, 6,Col,137, 12,157 , 3229 , 32.29,1657303919.1408525 

20,0, 4, 28,Row,52, 7,202 , 1994 , 19.94,1657303919.8711624 
20,0, 4, 6,Col,52, 7,198 , 1990 , 19.9,1657303919.8711624 

21,0, 4, 28,Row,64, 9,243 , 2547 , 25.47,1657303920.5975122 
21,0, 4, 6,Col,64, 9,243 , 2547 , 25.47,1657303920.5975122 

22,0, 4, 28,Row,0, 10,90 , 2650 , 26.5,1657303921.4409492 
22,0, 4, 6,Col,0, 10,84 , 2644 , 26.44,1657303921.4409492 

23,0, 4, 28,Row,165, 12,231 , 3303 , 33.03,1657303922.3439379 
23,0, 4, 6,Col,165, 12,228 , 3300 , 33.0,1657303922.3439379 

24,0, 4, 28,Row,166, 8,158 , 2206 , 22.06,1657303923.836533 
24,0, 4, 6,Col,166, 8,158 , 2206 , 22.06,1657303923.836533 

25,0, 4, 28,Row,187, 7,163 , 1955 , 19.55,1657303924.5906134 
25,0, 4, 6,Col,187, 7,156 , 1948 , 19.48,1657303924.5906134 

26,0, 4, 28,Row,196, 13,133 , 3461 , 34.61,1657303925.3238244 
26,0, 4, 6,Col,196, 13,126 , 3454 , 34.54,1657303925.3238244 

27,0, 4, 28,Row,12, 13,92 , 3420 , 34.2,1657303926.2767348 
27,0, 4, 6,Col,12, 13,92 , 3420 , 34.2,1657303926.2767348 

28,0, 4, 28,Row,201, 4,135 , 1159 , 11.59,1657303927.0077863 
28,0, 4, 6,Col,201, 4,125 , 1149 , 11.49,1657303927.0077863 

29,0, 4, 28,Row,101, 6,228 , 1764 , 17.64,1657303927.7421641 
29,0, 4, 6,Col,101, 6,227 , 1763 , 17.63,1657303927.7421641 

30,0, 4, 28,Row,251, 9,252 , 2556 , 25.56,1657303929.5352297 
30,0, 4, 6,Col,250, 9,250 , 2554 , 25.54,1657303929.5352297 

31,0, 4, 28,Row,102, 8,54 , 2102 , 21.02,1657303930.2668877 
31,0, 4, 6,Col,102, 8,50 , 2098 , 20.98,1657303930.2668877 

32,0, 4, 28,Row,166, 1,123 , 379 , 3.79,1657303931.0161505 
32,0, 4, 6,Col,165, 1,121 , 377 , 3.77,1657303931.0161505 

33,0, 4, 28,Row,9, 9,77 , 2381 , 23.81,1657303932.180233 
33,0, 4, 6,Col,9, 9,74 , 2378 , 23.78,1657303932.180233 

34,0, 4, 28,Row,85, 10,14 , 2574 , 25.74,1657303933.564201 
34,0, 4, 6,Col,84, 10,12 , 2572 , 25.72,1657303933.564201 

35,0, 4, 28,Row,82, 0,125 , 125 , 1.25,1657303934.2918744 
35,0, 4, 6,Col,82, 0,124 , 124 , 1.24,1657303934.2918744 

36,0, 4, 28,Row,31, 3,235 , 1003 , 10.03,1657303935.129539 
36,0, 4, 6,Col,31, 3,232 , 1000 , 10.0,1657303935.129539 

37,0, 4, 28,Row,98, 7,201 , 1993 , 19.93,1657303935.8749716 
37,0, 4, 6,Col,98, 7,199 , 1991 , 19.91,1657303935.8749716 

38,0, 4, 28,Row,108, 8,89 , 2137 , 21.37,1657303937.397495 
38,0, 4, 6,Col,108, 8,87 , 2135 , 21.35,1657303937.397495 

39,0, 4, 28,Row,248, 8,109 , 2157 , 21.57,1657303939.4954038 
39,0, 4, 6,Col,248, 8,108 , 2156 , 21.56,1657303939.4954038 

40,0, 4, 28,Row,219, 7,100 , 1892 , 18.92,1657303940.222987 
40,0, 4, 6,Col,219, 7,94 , 1886 , 18.86,1657303940.222987 

41,0, 4, 28,Row,1, 13,132 , 3460 , 34.6,1657303940.9528236 
41,0, 4, 6,Col,1, 13,124 , 3452 , 34.52,1657303940.9528236 

42,0, 4, 28,Row,82, 9,9 , 2313 , 23.13,1657303942.2486594 
42,0, 4, 6,Col,82, 9,1 , 2305 , 23.05,1657303942.2486594 

43,0, 4, 28,Row,6, 6,164 , 1700 , 17.0,1657303946.569795 
43,0, 4, 6,Col,6, 6,163 , 1699 , 16.99,1657303946.569795 

44,0, 4, 28,Row,211, 7,219 , 2011 , 20.11,1657303948.368948 
44,0, 4, 6,Col,210, 7,218 , 2010 , 20.1,1657303948.368948 

45,0, 4, 28,Row,112, 7,115 , 1907 , 19.07,1657303949.7347956 
45,0, 4, 6,Col,112, 7,115 , 1907 , 19.07,1657303949.7347956 

46,0, 4, 28,Row,99, 6,164 , 1700 , 17.0,1657303951.9308906 
46,0, 4, 6,Col,99, 6,160 , 1696 , 16.96,1657303951.9308906 

47,0, 4, 28,Row,19, 7,227 , 2019 , 20.19,1657303952.6611588 
47,0, 4, 6,Col,19, 7,227 , 2019 , 20.19,1657303952.6611588 

48,0, 4, 28,Row,13, 6,206 , 1742 , 17.42,1657303953.444138 
48,0, 4, 6,Col,13, 6,202 , 1738 , 17.38,1657303953.444138 

49,0, 4, 28,Row,19, 9,145 , 2449 , 24.49,1657303954.9415758 
49,0, 4, 6,Col,19, 9,143 , 2447 , 24.47,1657303954.9415758 

50,0, 4, 28,Row,134, 5,29 , 1309 , 13.09,1657303956.5667057 
50,0, 4, 6,Col,133, 5,26 , 1306 , 13.06,1657303956.5667057 

51,0, 4, 28,Row,27, 6,217 , 1753 , 17.53,1657303957.2981596 
51,0, 4, 6,Col,27, 6,215 , 1751 , 17.51,1657303957.2981596 

52,0, 4, 28,Row,223, 11,76 , 2892 , 28.92,1657303958.032927 
52,0, 4, 6,Col,223, 11,69 , 2885 , 28.85,1657303958.032927 

53,0, 4, 28,Row,26, 8,49 , 2097 , 20.97,1657303958.7629554 
