NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,139, 9,53 , 2357 , 23.57,1655928470.0685487 
0,0, 4, 1,Row,136, 0,7 , 7 , 0.07,1655928470.0685487 
0,0, 4, 2,Row,139, 13,73 , 3401 , 34.01,1655928470.0685487 
0,0, 4, 3,Row,68, 1,68 , 324 , 3.24,1655928470.0685487 
0,0, 4, 4,Row,73, 4,3 , 1027 , 10.27,1655928470.0685487 
0,[0;31;40m8[0m, 4, 1,Row,68, 4,4 , 1028 , 10.28,1655928470.0685487 

1,0, 4, 33,Col,108, 14,156 , 3740 , 37.4,1655928470.9036012 
1,0, 4, 34,Col,120, 12,108 , 3180 , 31.8,1655928470.9036012 
1,0, 4, 4,Row,174, 2,73 , 585 , 5.85,1655928470.9036012 
1,0, 4, 5,Row,176, 4,49 , 1073 , 10.73,1655928470.9036012 
1,0, 4, 32,Col,176, 4,57 , 1081 , 10.81,1655928470.9036012 
1,0, 4, 34,Col,174, 2,71 , 583 , 5.83,1655928470.9036012 
1,0, 4, 5,Row,177, 5,80 , 1360 , 13.6,1655928470.9036012 
1,0, 4, 34,Col,177, 5,67 , 1347 , 13.47,1655928470.9036012 
1,0, 4, 10,Row,173, 6,61 , 1597 , 15.97,1655928470.9036012 
1,0, 4, 30,Col,173, 6,68 , 1604 , 16.04,1655928470.9036012 
1,0, 4, 16,Row,173, 7,113 , 1905 , 19.05,1655928470.9036012 
1,0, 4, 29,Col,173, 7,100 , 1892 , 18.92,1655928470.9036012 
1,0, 4, 4,Row,21, 1,55 , 311 , 3.11,1655928470.9036012 
1,0, 4, 30,Row,20, 5,52 , 1332 , 13.32,1655928470.9036012 
1,0, 4, 33,Col,20, 5,53 , 1333 , 13.33,1655928470.9036012 

2,0, 4, 26,Row,136, 6,199 , 1735 , 17.35,1655928471.7091541 
2,0, 4, 17,Col,230, 6,174 , 1710 , 17.1,1655928471.7091541 
2,0, 4, 18,Row,44, 8,78 , 2126 , 21.26,1655928471.7091541 
2,0, 4, 29,Row,48, 5,61 , 1341 , 13.41,1655928471.7091541 
2,0, 4, 8,Row,199, 4,163 , 1187 , 11.87,1655928471.7091541 
2,0, 4, 29,Col,47, 5,61 , 1341 , 13.41,1655928471.7091541 
2,0, 4, 33,Col,199, 12,244 , 3316 , 33.16,1655928471.7091541 
2,0, 4, 19,Row,45, 12,31 , 3103 , 31.03,1655928471.7091541 
2,0, 4, 33,Col,45, 12,20 , 3092 , 30.92,1655928471.7091541 
2,0, 4, 29,Row,44, 2,204 , 716 , 7.16,1655928471.7091541 
2,0, 4, 26,Col,44, 2,201 , 713 , 7.13,1655928471.7091541 
2,0, 4, 4,Row,46, 2,217 , 729 , 7.29,1655928471.7091541 
2,0, 4, 33,Col,46, 2,221 , 733 , 7.33,1655928471.7091541 

3,0, 4, 30,Col,47, 10,41 , 2601 , 26.01,1655928472.5293283 
3,0, 4, 33,Col,45, 6,182 , 1718 , 17.18,1655928472.5293283 
3,0, 4, 34,Col,45, 9,187 , 2491 , 24.91,1655928472.5293283 
3,0, 4, 4,Row,6, 4,227 , 1251 , 12.51,1655928472.5293283 
3,0, 4, 34,Col,6, 4,227 , 1251 , 12.51,1655928472.5293283 

4,0, 4, 6,Row,103, 4,75 , 1099 , 10.99,1655928473.306433 
4,0, 4, 10,Row,205, 9,41 , 2345 , 23.45,1655928473.306433 
