NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,15, 6,182 , 1718 , 17.18,1655845743.0110466 
0,0, 4, 0,Col,15, 6,140 , 1676 , 16.76,1655845743.0110466 
0,0, 4, 0,Row,49, 10,227 , 2787 , 27.87,1655845743.0110466 
0,0, 4, 0,Col,49, 10,212 , 2772 , 27.72,1655845743.0110466 
0,0, 4, 0,Row,159, 7,37 , 1829 , 18.29,1655845743.0110466 
0,0, 4, 0,Col,159, 7,41 , 1833 , 18.33,1655845743.0110466 
1,0, 4, 0,Row,174, 6,194 , 1730 , 17.3,1655845743.5570824 
1,0, 4, 0,Col,174, 6,178 , 1714 , 17.14,1655845743.5570824 
2,0, 4, 0,Row,171, 1,148 , 404 , 4.04,1655845744.0420194 
2,0, 4, 0,Col,171, 1,152 , 408 , 4.08,1655845744.0420194 
2,0, 4, 0,Row,222, 6,0 , 1536 , 15.36,1655845744.0420194 
2,0, 4, 0,Col,222, 5,252 , 1532 , 15.32,1655845744.0420194 
2,0, 4, 0,Row,222, 6,185 , 1721 , 17.21,1655845744.0420194 
2,0, 4, 0,Col,222, 6,187 , 1723 , 17.23,1655845744.0420194 
3,0, 4, 0,Row,168, 0,134 , 134 , 1.34,1655845744.5104885 
3,0, 4, 0,Col,168, 0,102 , 102 , 1.02,1655845744.5104885 
3,0, 4, 0,Row,40, 1,119 , 375 , 3.75,1655845744.5104885 
3,0, 4, 0,Col,40, 1,117 , 373 , 3.73,1655845744.5104885 
4,0, 4, 0,Row,37, 2,136 , 648 , 6.48,1655845744.9929872 
4,0, 4, 0,Col,37, 2,134 , 646 , 6.46,1655845744.9929872 
5,0, 4, 0,Row,34, 5,149 , 1429 , 14.29,1655845745.4773633 
5,0, 4, 0,Col,34, 5,146 , 1426 , 14.26,1655845745.4773633 
5,0, 4, 0,Row,93, 13,49 , 3377 , 33.77,1655845745.4773633 
5,0, 4, 0,Col,93, 13,51 , 3379 , 33.79,1655845745.4773633 
6,0, 4, 0,Row,32, 4,215 , 1239 , 12.39,1655845745.9606276 
6,0, 4, 0,Col,32, 4,205 , 1229 , 12.29,1655845745.9606276 
6,0, 4, 0,Row,127, 5,79 , 1359 , 13.59,1655845745.9606276 
6,0, 4, 0,Col,127, 5,83 , 1363 , 13.63,1655845745.9606276 
7,0, 4, 0,Row,29, 3,163 , 931 , 9.31,1655845746.4428415 
7,0, 4, 0,Col,29, 3,166 , 934 , 9.34,1655845746.4428415 
7,0, 4, 0,Row,157, 4,25 , 1049 , 10.49,1655845746.4428415 
7,0, 4, 0,Col,156, 4,26 , 1050 , 10.5,1655845746.4428415 
8,0, 4, 0,Row,154, 5,34 , 1314 , 13.14,1655845746.9239383 
8,0, 4, 0,Col,154, 5,36 , 1316 , 13.16,1655845746.9239383 
9,0, 4, 0,Row,151, 5,114 , 1394 , 13.94,1655845747.4051466 
9,0, 4, 0,Col,151, 5,104 , 1384 , 13.84,1655845747.4051466 
9,0, 4, 0,Row,221, 10,84 , 2644 , 26.44,1655845747.4051466 
9,0, 4, 0,Col,221, 10,83 , 2643 , 26.43,1655845747.4051466 
9,0, 4, 0,Row,227, 4,108 , 1132 , 11.32,1655845747.4051466 
9,0, 4, 0,Col,227, 4,100 , 1124 , 11.24,1655845747.4051466 
10,0, 4, 0,Row,148, 2,86 , 598 , 5.98,1655845747.8718665 
10,0, 4, 0,Col,148, 2,96 , 608 , 6.08,1655845747.8718665 
11,0, 4, 0,Row,146, 4,181 , 1205 , 12.05,1655845748.3407485 
11,0, 4, 0,Col,146, 4,161 , 1185 , 11.85,1655845748.3407485 
11,0, 4, 0,Row,190, 7,16 , 1808 , 18.08,1655845748.3407485 
11,0, 4, 0,Col,190, 7,17 , 1809 , 18.09,1655845748.3407485 
12,0, 4, 0,Row,143, 15,249 , 4089 , 40.89,1655845748.8090487 
12,0, 4, 0,Col,143, 15,248 , 4088 , 40.88,1655845748.8090487 
12,0, 4, 0,Row,224, 4,248 , 1272 , 12.72,1655845748.8090487 
12,0, 4, 0,Col,223, 4,248 , 1272 , 12.72,1655845748.8090487 
13,0, 4, 0,Row,140, 4,51 , 1075 , 10.75,1655845749.2754 
13,0, 4, 0,Col,140, 4,48 , 1072 , 10.72,1655845749.2754 
13,0, 4, 0,Row,162, 5,41 , 1321 , 13.21,1655845749.2754 
13,0, 4, 0,Col,162, 5,39 , 1319 , 13.19,1655845749.2754 
14,0, 4, 0,Row,138, 5,239 , 1519 , 15.19,1655845749.7458692 
14,0, 4, 0,Col,138, 5,234 , 1514 , 15.14,1655845749.7458692 
14,0, 4, 0,Row,191, 5,148 , 1428 , 14.28,1655845749.7458692 
14,0, 4, 0,Col,191, 5,127 , 1407 , 14.07,1655845749.7458692 
15,0, 4, 0,Row,135, 0,181 , 181 , 1.81,1655845750.2306688 
15,0, 4, 0,Col,135, 0,175 , 175 , 1.75,1655845750.2306688 
16,0, 4, 0,Row,4, 6,99 , 1635 , 16.35,1655845750.7036762 
16,0, 4, 0,Col,4, 6,89 , 1625 , 16.25,1655845750.7036762 
16,0, 4, 0,Row,32, 6,47 , 1583 , 15.83,1655845750.7036762 
16,0, 4, 0,Col,32, 6,50 , 1586 , 15.86,1655845750.7036762 
16,0, 4, 0,Row,29, 10,9 , 2569 , 25.69,1655845750.7036762 
16,0, 4, 0,Col,29, 10,6 , 2566 , 25.66,1655845750.7036762 
17,0, 4, 0,Row,1, 1,178 , 434 , 4.34,1655845751.1734807 
17,0, 4, 0,Col,1, 1,149 , 405 , 4.05,1655845751.1734807 
18,0, 4, 0,Row,254, 0,202 , 202 , 2.02,1655845751.6568527 
18,0, 4, 0,Col,254, 0,189 , 189 , 1.89,1655845751.6568527 
18,0, 4, 0,Row,221, 14,248 , 3832 , 38.32,1655845751.6568527 
18,0, 4, 0,Col,221, 14,251 , 3835 , 38.35,1655845751.6568527 
18,0, 4, 0,Row,222, 4,128 , 1152 , 11.52,1655845751.6568527 
18,0, 4, 0,Col,222, 4,102 , 1126 , 11.26,1655845751.6568527 
19,0, 4, 0,Row,252, 1,86 , 342 , 3.42,1655845752.1247225 
19,0, 4, 0,Col,252, 1,77 , 333 , 3.33,1655845752.1247225 
20,0, 4, 0,Row,249, 3,28 , 796 , 7.96,1655845752.5966322 
20,0, 4, 0,Col,249, 3,28 , 796 , 7.96,1655845752.5966322 
21,0, 4, 0,Row,246, 4,151 , 1175 , 11.75,1655845753.0623696 
21,0, 4, 0,Col,246, 4,133 , 1157 , 11.57,1655845753.0623696 
22,0, 4, 0,Row,244, 2,90 , 602 , 6.02,1655845753.5308342 
22,0, 4, 0,Col,243, 2,92 , 604 , 6.04,1655845753.5308342 
22,0, 4, 0,Row,221, 11,191 , 3007 , 30.07,1655845753.5308342 
22,0, 4, 0,Col,221, 11,190 , 3006 , 30.06,1655845753.5308342 
23,0, 4, 0,Row,241, 0,197 , 197 , 1.97,1655845754.0116746 
23,0, 4, 0,Col,241, 0,191 , 191 , 1.91,1655845754.0116746 
24,0, 4, 0,Row,110, 7,130 , 1922 , 19.22,1655845754.494465 
24,0, 4, 0,Col,110, 7,112 , 1904 , 19.04,1655845754.494465 
25,0, 4, 0,Row,107, 7,56 , 1848 , 18.48,1655845754.9777398 
25,0, 4, 0,Col,107, 7,52 , 1844 , 18.44,1655845754.9777398 
26,0, 4, 0,Row,104, 3,157 , 925 , 9.25,1655845755.4618306 
26,0, 4, 0,Col,104, 3,153 , 921 , 9.21,1655845755.4618306 
