NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,59, 3,208 , 976 , 9.76,1657136002.8875115 
0,0, 4, 0,Col,59, 4,20 , 1044 , 10.44,1657136002.8875115 
0,0, 4, 0,Row,175, 7,215 , 2007 , 20.07,1657136002.8875115 
0,0, 4, 0,Col,175, 9,55 , 2359 , 23.59,1657136002.8875115 
1,0, 4, 0,Row,44, 7,192 , 1984 , 19.84,1657136003.4230032 
1,0, 4, 0,Col,44, 7,250 , 2042 , 20.42,1657136003.4230032 
2,0, 4, 0,Row,41, 9,83 , 2387 , 23.87,1657136003.891226 
2,0, 4, 0,Col,41, 9,135 , 2439 , 24.39,1657136003.891226 
3,0, 4, 0,Row,39, 13,68 , 3396 , 33.96,1657136004.3609812 
3,0, 4, 0,Col,38, 13,118 , 3446 , 34.46,1657136004.3609812 
4,0, 4, 0,Row,36, 9,91 , 2395 , 23.95,1657136004.8279498 
4,0, 4, 0,Col,36, 9,144 , 2448 , 24.48,1657136004.8279498 
5,0, 4, 0,Row,33, 8,35 , 2083 , 20.83,1657136005.2976475 
5,0, 4, 0,Col,33, 8,86 , 2134 , 21.34,1657136005.2976475 
6,0, 4, 0,Row,30, 11,126 , 2942 , 29.42,1657136005.776744 
6,0, 4, 0,Col,30, 11,169 , 2985 , 29.85,1657136005.776744 
7,0, 4, 0,Row,28, 9,15 , 2319 , 23.19,1657136006.2426963 
7,0, 4, 0,Col,28, 9,67 , 2371 , 23.71,1657136006.2426963 
8,0, 4, 0,Row,25, 13,119 , 3447 , 34.47,1657136006.7097719 
8,0, 4, 0,Col,25, 13,167 , 3495 , 34.95,1657136006.7097719 
9,0, 4, 0,Row,22, 12,222 , 3294 , 32.94,1657136007.173516 
9,0, 4, 0,Col,22, 13,17 , 3345 , 33.45,1657136007.173516 
10,0, 4, 0,Row,20, 6,240 , 1776 , 17.76,1657136007.642672 
10,0, 4, 0,Col,19, 7,35 , 1827 , 18.27,1657136007.642672 
11,0, 4, 0,Row,145, 12,153 , 3225 , 32.25,1657136008.1246629 
11,0, 4, 0,Col,144, 12,209 , 3281 , 32.81,1657136008.1246629 
12,0, 4, 0,Row,142, 15,190 , 4030 , 40.3,1657136008.6069348 
12,0, 4, 0,Col,142, 15,237 , 4077 , 40.77,1657136008.6069348 
13,0, 4, 0,Row,139, 1,47 , 303 , 3.03,1657136009.0879464 
13,0, 4, 0,Col,139, 1,98 , 354 , 3.54,1657136009.0879464 
14,0, 4, 0,Row,136, 13,80 , 3408 , 34.08,1657136009.557209 
14,0, 4, 0,Col,136, 13,143 , 3471 , 34.71,1657136009.557209 
15,0, 4, 0,Row,134, 0,210 , 210 , 2.1,1657136010.0366135 
15,0, 4, 0,Col,133, 1,1 , 257 , 2.57,1657136010.0366135 
16,0, 4, 0,Row,131, 8,45 , 2093 , 20.93,1657136010.5017748 
