NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,179, 1,184 , 440 , 4.4,1657566949.1838486 
0,0, 4, 0,Col,178, 3,124 , 892 , 8.92,1657566949.1838486 
0,0, 4, 0,Row,238, 4,42 , 1066 , 10.66,1657566949.1838486 
0,0, 4, 0,Col,238, 5,134 , 1414 , 14.14,1657566949.1838486 
1,0, 4, 0,Row,107, 11,108 , 2924 , 29.24,1657566949.6986852 
1,0, 4, 0,Col,107, 11,165 , 2981 , 29.81,1657566949.6986852 
2,0, 4, 0,Row,104, 2,29 , 541 , 5.41,1657566950.1668332 
2,0, 4, 0,Col,104, 2,89 , 601 , 6.01,1657566950.1668332 
3,0, 4, 0,Row,102, 7,95 , 1887 , 18.87,1657566950.6333973 
3,0, 4, 0,Col,102, 7,146 , 1938 , 19.38,1657566950.6333973 
4,0, 4, 0,Row,99, 1,107 , 363 , 3.63,1657566951.0995636 
4,0, 4, 0,Col,99, 1,159 , 415 , 4.15,1657566951.0995636 
5,0, 4, 0,Row,96, 4,95 , 1119 , 11.19,1657566951.5664585 
5,0, 4, 0,Col,96, 4,147 , 1171 , 11.71,1657566951.5664585 
6,0, 4, 0,Row,94, 9,28 , 2332 , 23.32,1657566952.0328097 
6,0, 4, 0,Col,94, 9,73 , 2377 , 23.77,1657566952.0328097 
7,0, 4, 0,Row,91, 3,110 , 878 , 8.78,1657566952.5209239 
7,0, 4, 0,Col,91, 3,161 , 929 , 9.29,1657566952.5209239 
7,0, 4, 0,Row,218, 9,215 , 2519 , 25.19,1657566952.5209239 
7,0, 4, 0,Col,218, 9,223 , 2527 , 25.27,1657566952.5209239 
8,0, 4, 0,Row,216, 4,132 , 1156 , 11.56,1657566952.990723 
8,0, 4, 0,Col,216, 4,182 , 1206 , 12.06,1657566952.990723 
9,0, 4, 0,Row,213, 14,198 , 3782 , 37.82,1657566953.4760728 
9,0, 4, 0,Col,213, 14,250 , 3834 , 38.34,1657566953.4760728 
10,0, 4, 0,Row,210, 6,61 , 1597 , 15.97,1657566953.92881 
10,0, 4, 0,Col,210, 6,116 , 1652 , 16.52,1657566953.92881 
11,0, 4, 0,Row,208, 3,117 , 885 , 8.85,1657566954.3971891 
11,0, 4, 0,Col,208, 3,165 , 933 , 9.33,1657566954.3971891 
12,0, 4, 0,Row,205, 8,222 , 2270 , 22.7,1657566954.8634982 
12,0, 4, 0,Col,205, 9,18 , 2322 , 23.22,1657566954.8634982 
13,0, 4, 0,Row,202, 7,241 , 2033 , 20.33,1657566955.3142262 
13,0, 4, 0,Col,202, 8,37 , 2085 , 20.85,1657566955.3142262 
14,0, 4, 0,Row,200, 14,111 , 3695 , 36.95,1657566955.8007061 
14,0, 4, 0,Col,199, 14,159 , 3743 , 37.43,1657566955.8007061 
15,0, 4, 0,Row,197, 7,68 , 1860 , 18.6,1657566956.268345 
15,0, 4, 0,Col,197, 7,123 , 1915 , 19.15,1657566956.268345 
16,0, 4, 0,Row,194, 9,120 , 2424 , 24.24,1657566956.7529685 
16,0, 4, 0,Col,194, 9,168 , 2472 , 24.72,1657566956.7529685 
17,0, 4, 0,Row,63, 15,12 , 3852 , 38.52,1657566957.2486756 
17,0, 4, 0,Col,63, 15,72 , 3912 , 39.12,1657566957.2486756 
18,0, 4, 0,Row,60, 5,34 , 1314 , 13.14,1657566957.7327034 
18,0, 4, 0,Col,60, 5,97 , 1377 , 13.77,1657566957.7327034 
19,0, 4, 0,Row,58, 3,146 , 914 , 9.14,1657566958.2156832 
19,0, 4, 0,Col,57, 3,193 , 961 , 9.61,1657566958.2156832 
20,0, 4, 0,Row,55, 3,171 , 939 , 9.39,1657566958.697603 
20,0, 4, 0,Col,55, 3,226 , 994 , 9.94,1657566958.697603 
21,0, 4, 0,Row,180, 12,145 , 3217 , 32.17,1657566959.2093482 
21,0, 4, 0,Col,180, 12,204 , 3276 , 32.76,1657566959.2093482 
22,0, 4, 0,Row,177, 4,64 , 1088 , 10.88,1657566959.691922 
22,0, 4, 0,Col,177, 4,119 , 1143 , 11.43,1657566959.691922 
23,0, 4, 0,Row,174, 9,137 , 2441 , 24.41,1657566960.1441503 
23,0, 4, 0,Col,174, 9,199 , 2503 , 25.03,1657566960.1441503 
24,0, 4, 0,Row,172, 7,245 , 2037 , 20.37,1657566960.5950418 
24,0, 4, 0,Col,172, 8,42 , 2090 , 20.9,1657566960.5950418 
25,0, 4, 0,Row,169, 4,168 , 1192 , 11.92,1657566961.0631876 
25,0, 4, 0,Col,169, 4,220 , 1244 , 12.44,1657566961.0631876 
26,0, 4, 0,Row,166, 4,111 , 1135 , 11.35,1657566961.5476563 
26,0, 4, 0,Col,166, 4,182 , 1206 , 12.06,1657566961.5476563 
27,0, 4, 0,Row,164, 6,58 , 1594 , 15.94,1657566962.016038 
27,0, 4, 0,Col,163, 6,117 , 1653 , 16.53,1657566962.016038 
28,0, 4, 0,Row,161, 7,30 , 1822 , 18.22,1657566962.4662168 
28,0, 4, 0,Col,161, 7,86 , 1878 , 18.78,1657566962.4662168 
29,0, 4, 0,Row,158, 10,154 , 2714 , 27.14,1657566962.934005 
29,0, 4, 0,Col,158, 10,205 , 2765 , 27.65,1657566962.934005 
30,0, 4, 0,Row,155, 3,199 , 967 , 9.67,1657566963.4000075 
30,0, 4, 0,Col,155, 3,255 , 1023 , 10.23,1657566963.4000075 
31,0, 4, 0,Row,153, 3,51 , 819 , 8.19,1657566963.8828728 
31,0, 4, 0,Col,153, 3,104 , 872 , 8.72,1657566963.8828728 
32,0, 4, 0,Row,150, 4,223 , 1247 , 12.47,1657566964.349588 
32,0, 4, 0,Col,150, 5,20 , 1300 , 13.0,1657566964.349588 
33,0, 4, 0,Row,19, 8,121 , 2169 , 21.69,1657566964.8479834 
33,0, 4, 0,Col,19, 8,181 , 2229 , 22.29,1657566964.8479834 
34,0, 4, 0,Row,16, 14,22 , 3606 , 36.06,1657566965.3171835 
34,0, 4, 0,Col,16, 14,74 , 3658 , 36.58,1657566965.3171835 
35,0, 4, 0,Row,141, 0,92 , 92 , 0.92,1657566965.844928 
35,0, 4, 0,Col,141, 0,168 , 168 , 1.68,1657566965.844928 
36,0, 4, 0,Row,138, 9,18 , 2322 , 23.22,1657566966.3286219 
36,0, 4, 0,Col,138, 9,66 , 2370 , 23.7,1657566966.3286219 
37,0, 4, 0,Row,136, 4,244 , 1268 , 12.68,1657566966.8097818 
37,0, 4, 0,Col,136, 5,41 , 1321 , 13.21,1657566966.8097818 
38,0, 4, 0,Row,5, 0,61 , 61 , 0.61,1657566967.3384562 
38,0, 4, 0,Col,4, 0,122 , 122 , 1.22,1657566967.3384562 
39,0, 4, 0,Row,2, 5,102 , 1382 , 13.82,1657566967.8230891 
39,0, 4, 0,Col,2, 5,150 , 1430 , 14.3,1657566967.8230891 
40,0, 4, 0,Row,127, 13,161 , 3489 , 34.89,1657566968.3065243 
40,0, 4, 0,Col,127, 13,209 , 3537 , 35.37,1657566968.3065243 
41,0, 4, 0,Row,124, 1,178 , 434 , 4.34,1657566968.775087 
41,0, 4, 0,Col,124, 1,230 , 486 , 4.86,1657566968.775087 
42,0, 4, 0,Row,121, 2,113 , 625 , 6.25,1657566969.2585225 
42,0, 4, 0,Col,121, 2,165 , 677 , 6.77,1657566969.2585225 
43,0, 4, 0,Row,119, 7,147 , 1939 , 19.39,1657566969.7451265 
43,0, 4, 0,Col,118, 7,199 , 1991 , 19.91,1657566969.7451265 
44,0, 4, 0,Row,243, 8,1 , 2049 , 20.49,1657566970.2430942 
44,0, 4, 0,Col,243, 8,61 , 2109 , 21.09,1657566970.2430942 
45,0, 4, 0,Row,241, 6,55 , 1591 , 15.91,1657566970.7111278 
45,0, 4, 0,Col,241, 6,102 , 1638 , 16.38,1657566970.7111278 
46,0, 4, 0,Row,238, 6,65 , 1601 , 16.01,1657566971.1764119 
46,0, 4, 0,Col,238, 6,116 , 1652 , 16.52,1657566971.1764119 
47,0, 4, 0,Row,235, 4,8 , 1032 , 10.32,1657566971.673787 
47,0, 4, 0,Col,235, 4,58 , 1082 , 10.82,1657566971.673787 
48,0, 4, 0,Row,233, 5,58 , 1338 , 13.38,1657566972.1411088 
48,0, 4, 0,Col,105, 5,113 , 1393 , 13.93,1657566972.1411088 
49,0, 4, 0,Row,230, 0,155 , 155 , 1.55,1657566972.6230688 
49,0, 4, 0,Col,230, 0,209 , 209 , 2.09,1657566972.6230688 
50,0, 4, 0,Row,99, 10,188 , 2748 , 27.48,1657566973.1196122 
50,0, 4, 0,Col,99, 10,248 , 2808 , 28.08,1657566973.1196122 
51,0, 4, 0,Row,96, 10,4 , 2564 , 25.64,1657566973.6165297 
51,0, 4, 0,Col,96, 10,53 , 2613 , 26.13,1657566973.6165297 
52,0, 4, 0,Row,93, 1,94 , 350 , 3.5,1657566974.1000822 
52,0, 4, 0,Col,93, 1,144 , 400 , 4.0,1657566974.1000822 
53,0, 4, 0,Row,218, 15,30 , 3870 , 38.7,1657566974.5829077 
53,0, 4, 0,Col,218, 15,89 , 3929 , 39.29,1657566974.5829077 
54,0, 4, 0,Row,216, 10,226 , 2786 , 27.86,1657566975.065549 
54,0, 4, 0,Col,215, 11,25 , 2841 , 28.41,1657566975.065549 
55,0, 4, 0,Row,84, 15,251 , 4091 , 40.91,1657566975.580552 
55,0, 4, 0,Col,84, 0,51 , 51 , 0.51,1657566975.580552 
56,0, 4, 0,Row,82, 6,167 , 1703 , 17.03,1657566976.0469754 
56,0, 4, 0,Col,82, 6,218 , 1754 , 17.54,1657566976.0469754 
57,0, 4, 0,Row,79, 6,195 , 1731 , 17.31,1657566976.529788 
57,0, 4, 0,Col,79, 6,247 , 1783 , 17.83,1657566976.529788 
58,0, 4, 0,Row,76, 10,96 , 2656 , 26.56,1657566977.014632 
58,0, 4, 0,Col,76, 10,149 , 2709 , 27.09,1657566977.014632 
59,0, 4, 0,Row,74, 12,176 , 3248 , 32.48,1657566977.499144 
