NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,1, 3,54 , 822 , 8.22,1657568143.961106 
0,0, 4, 0,Col,0, 4,29 , 1053 , 10.53,1657568143.961106 
0,0, 4, 0,Row,197, 9,99 , 2403 , 24.03,1657568143.961106 
0,0, 4, 0,Col,197, 10,220 , 2780 , 27.8,1657568143.961106 
1,0, 4, 0,Row,66, 14,206 , 3790 , 37.9,1657568144.4917939 
1,0, 4, 0,Col,66, 15,8 , 3848 , 38.48,1657568144.4917939 
2,0, 4, 0,Row,64, 6,187 , 1723 , 17.23,1657568144.9745414 
2,0, 4, 0,Col,63, 6,239 , 1775 , 17.75,1657568144.9745414 
3,0, 4, 0,Row,188, 7,199 , 1991 , 19.91,1657568145.4577718 
3,0, 4, 0,Col,188, 8,8 , 2056 , 20.56,1657568145.4577718 
4,0, 4, 0,Row,58, 4,58 , 1082 , 10.82,1657568145.9106677 
4,0, 4, 0,Col,58, 4,103 , 1127 , 11.27,1657568145.9106677 
5,0, 4, 0,Row,56, 15,162 , 4002 , 40.02,1657568146.3771746 
5,0, 4, 0,Col,55, 15,215 , 4055 , 40.55,1657568146.3771746 
6,0, 4, 0,Row,53, 9,225 , 2529 , 25.29,1657568146.8456671 
6,0, 4, 0,Col,53, 10,21 , 2581 , 25.81,1657568146.8456671 
7,0, 4, 0,Row,178, 5,85 , 1365 , 13.65,1657568147.3126657 
7,0, 4, 0,Col,178, 5,146 , 1426 , 14.26,1657568147.3126657 
8,0, 4, 0,Row,175, 11,191 , 3007 , 30.07,1657568147.7942874 
8,0, 4, 0,Col,175, 11,238 , 3054 , 30.54,1657568147.7942874 
9,0, 4, 0,Row,172, 10,34 , 2594 , 25.94,1657568148.2770708 
9,0, 4, 0,Col,172, 10,86 , 2646 , 26.46,1657568148.2770708 
10,0, 4, 0,Row,170, 12,108 , 3180 , 31.8,1657568148.7774696 
10,0, 4, 0,Col,169, 12,157 , 3229 , 32.29,1657568148.7774696 
10,0, 4, 0,Row,41, 6,176 , 1712 , 17.12,1657568148.7774696 
10,0, 4, 0,Col,41, 6,185 , 1721 , 17.21,1657568148.7774696 
11,0, 4, 0,Row,38, 9,100 , 2404 , 24.04,1657568149.2612042 
11,0, 4, 0,Col,38, 9,151 , 2455 , 24.55,1657568149.2612042 
12,0, 4, 0,Row,36, 13,196 , 3524 , 35.24,1657568149.7444925 
12,0, 4, 0,Col,36, 13,243 , 3571 , 35.71,1657568149.7444925 
13,0, 4, 0,Row,33, 4,104 , 1128 , 11.28,1657568150.2291243 
13,0, 4, 0,Col,33, 4,157 , 1181 , 11.81,1657568150.2291243 
14,0, 4, 0,Row,30, 10,218 , 2778 , 27.78,1657568150.697668 
14,0, 4, 0,Col,30, 11,6 , 2822 , 28.22,1657568150.697668 
15,0, 4, 0,Row,155, 5,40 , 1320 , 13.2,1657568151.184647 
15,0, 4, 0,Col,155, 5,96 , 1376 , 13.76,1657568151.184647 
16,0, 4, 0,Row,152, 2,234 , 746 , 7.46,1657568151.667663 
16,0, 4, 0,Col,152, 3,31 , 799 , 7.99,1657568151.667663 
17,0, 4, 0,Row,150, 8,231 , 2279 , 22.79,1657568152.1515837 
17,0, 4, 0,Col,150, 9,23 , 2327 , 23.27,1657568152.1515837 
18,0, 4, 0,Row,147, 10,115 , 2675 , 26.75,1657568152.6176016 
18,0, 4, 0,Col,147, 10,166 , 2726 , 27.26,1657568152.6176016 
19,0, 4, 0,Row,144, 12,143 , 3215 , 32.15,1657568153.101556 
19,0, 4, 0,Col,144, 12,195 , 3267 , 32.67,1657568153.101556 
20,0, 4, 0,Row,142, 13,34 , 3362 , 33.62,1657568153.5699668 
20,0, 4, 0,Col,141, 13,88 , 3416 , 34.16,1657568153.5699668 
21,0, 4, 0,Row,139, 7,112 , 1904 , 19.04,1657568154.0366642 
21,0, 4, 0,Col,139, 7,168 , 1960 , 19.6,1657568154.0366642 
22,0, 4, 0,Row,136, 8,235 , 2283 , 22.83,1657568154.5053477 
22,0, 4, 0,Col,136, 9,27 , 2331 , 23.31,1657568154.5053477 
23,0, 4, 0,Row,5, 0,89 , 89 , 0.89,1657568154.9709415 
23,0, 4, 0,Col,5, 0,153 , 153 , 1.53,1657568154.9709415 
24,0, 4, 0,Row,2, 12,152 , 3224 , 32.24,1657568155.4375498 
