NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 7,Row,236, 12,102 , 3174 , 31.74,1657303732.8567402 
0,0, 4, 28,Row,4, 9,148 , 2452 , 24.52,1657303732.8567402 
0,0, 4, 6,Col,4, 9,129 , 2433 , 24.33,1657303732.8567402 
0,0, 4, 27,Col,236, 9,110 , 2414 , 24.14,1657303732.8567402 
0,7, 5, 61,Row,129, 4,155 , 1179 , 11.79,1657303732.8567402 
0,29, 4, 9,Row,110, 13,61 , 3389 , 33.89,1657303732.8567402 
0,0, 4, 28,Row,104, 13,142 , 3470 , 34.7,1657303732.8567402 
0,0, 4, 6,Col,104, 13,121 , 3449 , 34.49,1657303732.8567402 
1,0, 4, 28,Row,99, 5,157 , 1437 , 14.37,1657303733.414997 
1,0, 4, 6,Col,99, 5,153 , 1433 , 14.33,1657303733.414997 
2,0, 4, 28,Row,99, 4,5 , 1029 , 10.29,1657303733.883543 
2,0, 4, 6,Col,99, 3,250 , 1018 , 10.18,1657303733.883543 
3,0, 4, 28,Row,218, 3,156 , 924 , 9.24,1657303734.924563 
3,0, 4, 6,Col,218, 3,154 , 922 , 9.22,1657303734.924563 
4,0, 4, 28,Row,211, 4,125 , 1149 , 11.49,1657303736.3076658 
4,0, 4, 6,Col,210, 4,118 , 1142 , 11.42,1657303736.3076658 
5,0, 4, 28,Row,82, 6,67 , 1603 , 16.03,1657303736.7897837 
5,0, 4, 6,Col,82, 6,65 , 1601 , 16.01,1657303736.7897837 
6,0, 4, 28,Row,74, 4,115 , 1139 , 11.39,1657303737.7874117 
6,0, 4, 6,Col,74, 4,112 , 1136 , 11.36,1657303737.7874117 
7,0, 4, 28,Row,73, 6,169 , 1705 , 17.05,1657303738.2688243 
7,0, 4, 6,Col,73, 6,159 , 1695 , 16.95,1657303738.2688243 
8,0, 4, 28,Row,195, 3,158 , 926 , 9.26,1657303739.2483969 
8,0, 4, 6,Col,195, 3,154 , 922 , 9.22,1657303739.2483969 
9,0, 4, 28,Row,55, 6,181 , 1717 , 17.17,1657303741.41463 
9,0, 4, 6,Col,55, 6,175 , 1711 , 17.11,1657303741.41463 
10,0, 4, 28,Row,173, 3,220 , 988 , 9.88,1657303742.658342 
10,0, 4, 6,Col,173, 3,219 , 987 , 9.87,1657303742.658342 
11,0, 4, 28,Row,171, 3,206 , 974 , 9.74,1657303743.578446 
11,0, 4, 6,Col,171, 3,205 , 973 , 9.73,1657303743.578446 
12,0, 4, 28,Row,161, 3,208 , 976 , 9.76,1657303745.2865057 
12,0, 4, 6,Col,161, 3,206 , 974 , 9.74,1657303745.2865057 
13,0, 4, 28,Row,161, 4,46 , 1070 , 10.7,1657303745.7351756 
13,0, 4, 6,Col,160, 4,43 , 1067 , 10.67,1657303745.7351756 
14,0, 4, 28,Row,149, 5,70 , 1350 , 13.5,1657303747.148133 
14,0, 4, 6,Col,149, 5,66 , 1346 , 13.46,1657303747.148133 
15,0, 4, 28,Row,154, 3,114 , 882 , 8.82,1657303747.6182323 
15,0, 4, 6,Col,154, 3,109 , 877 , 8.77,1657303747.6182323 
16,0, 4, 28,Row,142, 6,31 , 1567 , 15.67,1657303748.0762851 
16,0, 4, 6,Col,142, 6,21 , 1557 , 15.57,1657303748.0762851 
17,0, 4, 28,Row,138, 3,67 , 835 , 8.35,1657303748.686635 
17,0, 4, 6,Col,138, 3,65 , 833 , 8.33,1657303748.686635 
18,0, 4, 28,Row,137, 5,107 , 1387 , 13.87,1657303749.1524541 
18,0, 4, 6,Col,137, 5,106 , 1386 , 13.86,1657303749.1524541 
19,0, 4, 28,Row,5, 5,158 , 1438 , 14.38,1657303749.6974428 
19,0, 4, 6,Col,5, 5,154 , 1434 , 14.34,1657303749.6974428 
20,0, 4, 28,Row,129, 5,219 , 1499 , 14.99,1657303750.2453322 
20,0, 4, 6,Col,129, 5,217 , 1497 , 14.97,1657303750.2453322 
21,0, 4, 28,Row,253, 5,27 , 1307 , 13.07,1657303751.0835829 
21,0, 4, 6,Col,253, 4,243 , 1267 , 12.67,1657303751.0835829 
22,0, 4, 28,Row,241, 4,60 , 1084 , 10.84,1657303751.536831 
22,0, 4, 6,Col,241, 4,56 , 1080 , 10.8,1657303751.536831 
23,0, 4, 28,Row,116, 7,190 , 1982 , 19.82,1657303752.2465649 
23,0, 4, 6,Col,116, 7,187 , 1979 , 19.79,1657303752.2465649 
24,0, 4, 28,Row,246, 6,6 , 1542 , 15.42,1657303752.7024581 
