NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,55, 11,213 , 3029 , 30.29,1655846076.8008745 
0,0, 4, 0,Col,55, 11,208 , 3024 , 30.24,1655846076.8008745 
1,0, 4, 0,Row,183, 14,61 , 3645 , 36.45,1655846077.330255 
1,0, [0;31;40m0[0m, 4,Row,0, 4,8 , 1032 , 10.32,1655846077.330255 
1,[0;31;40m5[0m, [0;31;40m3[0m, 4,Row,128, 4,8 , 1032 , 10.32,1655846077.330255 
1,[0;31;40m5[0m, [0;31;40m1[0m, 61,Row,61, 13,61 , 3389 , 33.89,1655846077.330255 
2,0, 4, 0,Row,49, 2,228 , 740 , 7.4,1655846077.8182554 
2,0, 4, 0,Col,49, 2,233 , 745 , 7.45,1655846077.8182554 
3,0, 4, 0,Row,46, 1,104 , 360 , 3.6,1655846078.2881777 
3,0, 4, 0,Col,46, 1,106 , 362 , 3.62,1655846078.2881777 
3,0, 4, 0,Row,127, 9,42 , 2346 , 23.46,1655846078.2881777 
3,0, 4, 0,Col,127, 9,42 , 2346 , 23.46,1655846078.2881777 
4,0, 4, 0,Row,43, 11,87 , 2903 , 29.03,1655846078.7559648 
4,0, 4, 0,Col,43, 11,61 , 2877 , 28.77,1655846078.7559648 
5,0, 4, 0,Row,40, 14,96 , 3680 , 36.8,1655846079.2353194 
5,0, 4, 0,Col,40, 14,101 , 3685 , 36.85,1655846079.2353194 
6,0, 4, 0,Row,38, 3,224 , 992 , 9.92,1655846079.7050126 
6,0, 4, 0,Col,38, 3,229 , 997 , 9.97,1655846079.7050126 
7,0, 4, 0,Row,35, 3,121 , 889 , 8.89,1655846080.189016 
7,0, 4, 0,Col,35, 3,115 , 883 , 8.83,1655846080.189016 
8,0, 4, 0,Row,32, 1,1 , 257 , 2.57,1655846080.6636646 
8,0, 4, 0,Col,32, 0,248 , 248 , 2.48,1655846080.6636646 
9,0, 4, 0,Row,157, 6,117 , 1653 , 16.53,1655846081.135901 
9,0, 4, 0,Col,157, 6,112 , 1648 , 16.48,1655846081.135901 
10,0, 4, 0,Row,155, 15,246 , 4086 , 40.86,1655846081.603923 
10,0, 4, 0,Col,154, 15,237 , 4077 , 40.77,1655846081.603923 
11,0, 4, 0,Row,152, 6,100 , 1636 , 16.36,1655846082.0759578 
11,0, 4, 0,Col,152, 6,89 , 1625 , 16.25,1655846082.0759578 
12,0, 4, 0,Row,45, 3,212 , 980 , 9.8,1655846082.5411055 
12,0, 4, 0,Col,45, 3,210 , 978 , 9.78,1655846082.5411055 
12,0, 4, 0,Row,225, 5,141 , 1421 , 14.21,1655846082.5411055 
12,0, 4, 0,Col,225, 5,103 , 1383 , 13.83,1655846082.5411055 
13,0, 4, 0,Row,146, 12,129 , 3201 , 32.01,1655846083.025914 
13,0, 4, 0,Col,146, 12,138 , 3210 , 32.1,1655846083.025914 
14,0, 4, 0,Row,144, 3,57 , 825 , 8.25,1655846083.4980562 
14,0, 4, 0,Col,144, 3,41 , 809 , 8.09,1655846083.4980562 
15,0, 4, 0,Row,141, 4,58 , 1082 , 10.82,1655846083.9841182 
15,0, 4, 0,Col,141, 4,47 , 1071 , 10.71,1655846083.9841182 
16,0, 4, 0,Row,138, 3,135 , 903 , 9.03,1655846084.4581606 
16,0, 4, 0,Col,138, 3,128 , 896 , 8.96,1655846084.4581606 
16,0, 4, 0,Row,10, 3,145 , 913 , 9.13,1655846084.4581606 
16,0, 4, 0,Col,10, 3,141 , 909 , 9.09,1655846084.4581606 
17,0, 4, 0,Row,7, 2,199 , 711 , 7.11,1655846084.930052 
17,0, 4, 0,Col,7, 2,191 , 703 , 7.03,1655846084.930052 
17,0, 4, 0,Row,236, 5,235 , 1515 , 15.15,1655846084.930052 
17,0, 4, 0,Col,236, 5,236 , 1516 , 15.16,1655846084.930052 
18,0, 4, 0,Row,4, 2,114 , 626 , 6.26,1655846085.399008 
18,0, 4, 0,Col,4, 2,108 , 620 , 6.2,1655846085.399008 
19,0, 4, 0,Row,2, 15,183 , 4023 , 40.23,1655846085.8653283 
19,0, 4, 0,Col,2, 15,191 , 4031 , 40.31,1655846085.8653283 
20,0, 4, 0,Row,255, 10,214 , 2774 , 27.74,1655846086.3488894 
20,0, 4, 0,Col,255, 10,196 , 2756 , 27.56,1655846086.3488894 
21,0, 4, 0,Row,252, 15,118 , 3958 , 39.58,1655846086.8327844 
21,0, 4, 0,Col,252, 15,123 , 3963 , 39.63,1655846086.8327844 
22,0, 4, 0,Row,99, 7,99 , 1891 , 18.91,1655846087.3199549 
22,0, 4, 0,Col,99, 7,59 , 1851 , 18.51,1655846087.3199549 
22,0, 4, 0,Row,121, 2,226 , 738 , 7.38,1655846087.3199549 
22,0, 4, 0,Col,121, 2,227 , 739 , 7.39,1655846087.3199549 
23,0, 4, 0,Row,119, 0,121 , 121 , 1.21,1655846087.8060265 
23,0, 4, 0,Col,118, 0,116 , 116 , 1.16,1655846087.8060265 
24,0, 4, 0,Row,116, 1,0 , 256 , 2.56,1655846088.292036 
24,0, 4, 0,Col,116, 0,241 , 241 , 2.41,1655846088.292036 
25,0, 4, 0,Row,113, 4,93 , 1117 , 11.17,1655846088.7769098 
25,0, 4, 0,Col,113, 4,93 , 1117 , 11.17,1655846088.7769098 
26,0, 4, 0,Row,238, 4,16 , 1040 , 10.4,1655846089.2571328 
26,0, 4, 0,Col,238, 4,26 , 1050 , 10.5,1655846089.2571328 
27,0, 4, 0,Row,235, 3,149 , 917 , 9.17,1655846089.7418249 
27,0, 4, 0,Col,235, 3,147 , 915 , 9.15,1655846089.7418249 
28,0, 4, 0,Row,233, 3,242 , 1010 , 10.1,1655846090.2118974 
28,0, 4, 0,Col,232, 3,237 , 1005 , 10.05,1655846090.2118974 
29,0, 4, 0,Row,230, 2,52 , 564 , 5.64,1655846090.6770616 
29,0, 4, 0,Col,230, 2,50 , 562 , 5.62,1655846090.6770616 
30,0, 4, 0,Row,227, 2,211 , 723 , 7.23,1655846091.1613176 
30,0, 4, 0,Col,227, 2,210 , 722 , 7.22,1655846091.1613176 
31,0, 4, 0,Row,225, 15,148 , 3988 , 39.88,1655846091.643858 
31,0, 4, 0,Col,224, 15,127 , 3967 , 39.67,1655846091.643858 
32,0, 4, 0,Row,93, 5,104 , 1384 , 13.84,1655846092.1278117 
32,0, 4, 0,Col,93, 5,100 , 1380 , 13.8,1655846092.1278117 
33,0, 4, 0,Row,91, 0,32 , 32 , 0.32,1655846092.6078954 
33,0, 4, 0,Col,91, 15,229 , 4069 , 40.69,1655846092.6078954 
34,0, 4, 0,Row,88, 2,140 , 652 , 6.52,1655846093.0939062 
34,0, 4, 0,Col,88, 2,129 , 641 , 6.41,1655846093.0939062 
35,0, 4, 0,Row,85, 2,57 , 569 , 5.69,1655846093.5629568 
35,0, 4, 0,Col,85, 2,59 , 571 , 5.71,1655846093.5629568 
35,0, 4, 0,Row,1, 5,217 , 1497 , 14.97,1655846093.5629568 
35,0, 4, 0,Col,1, 5,217 , 1497 , 14.97,1655846093.5629568 
36,0, 4, 0,Row,83, 7,27 , 1819 , 18.19,1655846094.0457892 
36,0, 4, 0,Col,82, 7,29 , 1821 , 18.21,1655846094.0457892 
37,0, 4, 0,Row,80, 0,185 , 185 , 1.85,1655846094.5126724 
37,0, 4, 0,Col,80, 0,194 , 194 , 1.94,1655846094.5126724 
38,0, 4, 0,Row,205, 7,54 , 1846 , 18.46,1655846094.9938822 
38,0, 4, 0,Col,205, 7,53 , 1845 , 18.45,1655846094.9938822 
39,0, 4, 0,Row,202, 2,187 , 699 , 6.99,1655846095.473823 
39,0, 4, 0,Col,202, 2,187 , 699 , 6.99,1655846095.473823 
40,0, 4, 0,Row,199, 1,122 , 378 , 3.78,1655846095.9587383 
40,0, 4, 0,Col,199, 1,113 , 369 , 3.69,1655846095.9587383 
41,0, 4, 0,Row,197, 2,231 , 743 , 7.43,1655846096.4361105 
41,0, 4, 0,Col,196, 2,207 , 719 , 7.19,1655846096.4361105 
42,0, 4, 0,Row,65, 8,15 , 2063 , 20.63,1655846096.917541 
42,0, 4, 0,Col,65, 8,7 , 2055 , 20.55,1655846096.917541 
43,0, 4, 0,Row,63, 1,180 , 436 , 4.36,1655846097.3992405 
43,0, 4, 0,Col,63, 1,189 , 445 , 4.45,1655846097.3992405 
44,0, 4, 0,Row,60, 15,110 , 3950 , 39.5,1655846097.8674777 
44,0, 4, 0,Col,60, 15,97 , 3937 , 39.37,1655846097.8674777 
45,0, 4, 0,Row,57, 15,188 , 4028 , 40.28,1655846098.3499713 
45,0, 4, 0,Col,57, 15,187 , 4027 , 40.27,1655846098.3499713 
46,0, 4, 0,Row,55, 3,189 , 957 , 9.57,1655846098.8346171 
46,0, 4, 0,Col,55, 3,195 , 963 , 9.63,1655846098.8346171 
47,0, 4, 0,Row,180, 5,208 , 1488 , 14.88,1655846099.3476582 
47,0, 4, 0,Col,179, 5,195 , 1475 , 14.75,1655846099.3476582 
48,0, 4, 0,Row,177, 4,146 , 1170 , 11.7,1655846099.829532 
48,0, 4, 0,Col,177, 4,133 , 1157 , 11.57,1655846099.829532 
