NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 7,Row,200, 1,204 , 460 , 4.6,1657300878.224281 
0,0, 4, 34,Row,175, 10,254 , 2814 , 28.14,1657300878.224281 
0,0, 4, 27,Col,199, 1,193 , 449 , 4.49,1657300878.224281 
0,0, 4, 34,Col,175, 5,231 , 1511 , 15.11,1657300878.224281 
0,7, 5, 61,Row,193, 4,162 , 1186 , 11.86,1657300878.224281 
0,21, 7, 5,Row,231, 13,61 , 3389 , 33.89,1657300878.224281 
0,0, 4, 7,Row,252, 12,101 , 3173 , 31.73,1657300878.224281 
0,0, 4, 27,Col,252, 12,62 , 3134 , 31.34,1657300878.224281 
1,0, 4, 7,Row,119, 14,126 , 3710 , 37.1,1657300878.7550402 
1,0, 4, 27,Col,119, 14,77 , 3661 , 36.61,1657300878.7550402 
2,0, 4, 7,Row,134, 3,164 , 932 , 9.32,1657300879.234117 
2,0, 4, 27,Col,134, 3,149 , 917 , 9.17,1657300879.234117 
3,0, 4, 7,Row,235, 2,211 , 723 , 7.23,1657300879.7151153 
3,0, 4, 27,Col,235, 2,194 , 706 , 7.06,1657300879.7151153 
4,0, 4, 7,Row,252, 4,41 , 1065 , 10.65,1657300880.1962051 
4,0, 4, 27,Col,252, 4,17 , 1041 , 10.41,1657300880.1962051 
5,0, 4, 7,Row,75, 4,52 , 1076 , 10.76,1657300880.6924195 
5,0, 4, 27,Col,75, 4,35 , 1059 , 10.59,1657300880.6924195 
6,0, 4, 7,Row,232, 0,29 , 29 , 0.29,1657300881.6848183 
6,0, 4, 27,Col,232, 0,5 , 5 , 0.05,1657300881.6848183 
7,0, 4, 7,Row,218, 9,196 , 2500 , 25.0,1657300882.6648376 
7,0, 4, 27,Col,218, 9,181 , 2485 , 24.85,1657300882.6648376 
8,0, 4, 7,Row,212, 8,239 , 2287 , 22.87,1657300883.4290266 
8,0, 4, 27,Col,212, 8,220 , 2268 , 22.68,1657300883.4290266 
9,0, 4, 7,Row,208, 4,206 , 1230 , 12.3,1657300883.9281569 
9,0, 4, 27,Col,208, 4,194 , 1218 , 12.18,1657300883.9281569 
10,0, 4, 7,Row,57, 5,119 , 1399 , 13.99,1657300884.9881525 
10,0, 4, 27,Col,57, 5,110 , 1390 , 13.9,1657300884.9881525 
11,0, 4, 7,Row,67, 3,238 , 1006 , 10.06,1657300886.9097507 
11,0, 4, 27,Col,67, 3,222 , 990 , 9.9,1657300886.9097507 
12,0, 4, 7,Row,163, 5,224 , 1504 , 15.04,1657300887.3979878 
12,0, 4, 27,Col,163, 5,215 , 1495 , 14.95,1657300887.3979878 
13,0, 4, 7,Row,116, 8,200 , 2248 , 22.48,1657300889.0297732 
13,0, 4, 27,Col,116, 8,191 , 2239 , 22.39,1657300889.0297732 
14,0, 4, 7,Row,148, 6,107 , 1643 , 16.43,1657300889.6555972 
14,0, 4, 27,Col,148, 6,99 , 1635 , 16.35,1657300889.6555972 
15,0, 4, 7,Row,220, 10,75 , 2635 , 26.35,1657300890.1401534 
15,0, 4, 27,Col,220, 10,57 , 2617 , 26.17,1657300890.1401534 
16,0, 4, 7,Row,252, 6,162 , 1698 , 16.98,1657300890.611614 
16,0, 4, 27,Col,252, 6,142 , 1678 , 16.78,1657300890.611614 
17,0, 4, 7,Row,107, 3,229 , 997 , 9.97,1657300891.0948284 
17,0, 4, 27,Col,46, 3,174 , 942 , 9.42,1657300891.0948284 
18,0, 4, 7,Row,78, 9,225 , 2529 , 25.29,1657300891.576808 
18,0, 4, 27,Col,78, 9,200 , 2504 , 25.04,1657300891.576808 
19,0, 4, 7,Row,193, 6,72 , 1608 , 16.08,1657300892.0750115 
19,0, 4, 27,Col,193, 6,61 , 1597 , 15.97,1657300892.0750115 
20,0, 4, 7,Row,49, 7,88 , 1880 , 18.8,1657300893.2499804 
20,0, 4, 27,Col,49, 7,74 , 1866 , 18.66,1657300893.2499804 
21,0, 4, 7,Row,22, 12,48 , 3120 , 31.2,1657300893.7185557 
21,0, 4, 27,Col,22, 12,39 , 3111 , 31.11,1657300893.7185557 
22,0, 4, 7,Row,206, 5,17 , 1297 , 12.97,1657300894.4215248 
22,0, 4, 27,Col,206, 5,8 , 1288 , 12.88,1657300894.4215248 
23,0, 4, 7,Row,95, 6,254 , 1790 , 17.9,1657300895.64981 
23,0, 4, 27,Col,95, 6,234 , 1770 , 17.7,1657300895.64981 
24,0, 4, 7,Row,250, 10,141 , 2701 , 27.01,1657300896.907729 
24,0, 4, 27,Col,250, 10,130 , 2690 , 26.9,1657300896.907729 
25,0, 4, 7,Row,255, 8,187 , 2235 , 22.35,1657300898.1805382 
25,0, 4, 27,Col,255, 8,178 , 2226 , 22.26,1657300898.1805382 
26,0, 4, 7,Row,58, 10,98 , 2658 , 26.58,1657300898.6460962 
