NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 19,Row,133, 12,166 , 3238 , 32.38,1657296260.6816607 
0,0, 4, 34,Row,105, 12,255 , 3327 , 33.27,1657296260.6816607 
0,0, 4, 17,Col,133, 10,98 , 2658 , 26.58,1657296260.6816607 
0,0, 4, 34,Col,105, 12,252 , 3324 , 33.24,1657296260.6816607 
0,7, 5, 61,Row,98, 4,162 , 1186 , 11.86,1657296260.6816607 
0,13, 1, 12,Row,252, 13,61 , 3389 , 33.89,1657296260.6816607 
0,0, 4, 34,Row,207, 11,136 , 2952 , 29.52,1657296260.6816607 
0,0, 4, 34,Col,207, 10,42 , 2602 , 26.02,1657296260.6816607 
1,0, 4, 34,Row,76, 13,81 , 3409 , 34.09,1657296261.2115214 
1,0, 4, 34,Col,76, 13,31 , 3359 , 33.59,1657296261.2115214 
2,0, 4, 34,Row,73, 11,8 , 2824 , 28.24,1657296261.6788707 
2,0, 4, 34,Col,73, 10,204 , 2764 , 27.64,1657296261.6788707 
3,0, 4, 34,Row,70, 0,108 , 108 , 1.08,1657296262.1444716 
3,0, 4, 34,Col,70, 0,67 , 67 , 0.67,1657296262.1444716 
4,0, 4, 34,Row,68, 4,125 , 1149 , 11.49,1657296262.6256733 
4,0, 4, 34,Col,67, 4,74 , 1098 , 10.98,1657296262.6256733 
5,0, 4, 34,Row,192, 10,241 , 2801 , 28.01,1657296263.0927112 
5,0, 4, 34,Col,192, 10,199 , 2759 , 27.59,1657296263.0927112 
6,0, 4, 34,Row,190, 9,52 , 2356 , 23.56,1657296263.574766 
6,0, 4, 34,Col,190, 8,245 , 2293 , 22.93,1657296263.574766 
7,0, 4, 34,Row,187, 0,77 , 77 , 0.77,1657296264.0757823 
7,0, 4, 34,Col,187, 0,24 , 24 , 0.24,1657296264.0757823 
8,0, 4, 34,Row,56, 10,1 , 2561 , 25.61,1657296264.575282 
8,0, 4, 34,Col,56, 9,202 , 2506 , 25.06,1657296264.575282 
9,0, 4, 34,Row,53, 0,69 , 69 , 0.69,1657296265.0432198 
9,0, 4, 34,Col,53, 0,47 , 47 , 0.47,1657296265.0432198 
10,0, 4, 34,Row,50, 14,48 , 3632 , 36.32,1657296265.5093095 
10,0, 4, 34,Col,50, 14,5 , 3589 , 35.89,1657296265.5093095 
11,0, 4, 34,Row,48, 0,118 , 118 , 1.18,1657296265.9755077 
11,0, 4, 34,Col,48, 0,73 , 73 , 0.73,1657296265.9755077 
12,0, 4, 34,Row,45, 10,161 , 2721 , 27.21,1657296266.4427443 
12,0, 4, 34,Col,45, 10,111 , 2671 , 26.71,1657296266.4427443 
13,0, 4, 34,Row,42, 13,159 , 3487 , 34.87,1657296266.9232578 
13,0, 4, 34,Col,42, 13,92 , 3420 , 34.2,1657296266.9232578 
14,0, 4, 34,Row,40, 1,15 , 271 , 2.71,1657296267.390247 
14,0, 4, 34,Col,40, 0,224 , 224 , 2.24,1657296267.390247 
15,0, 4, 34,Row,37, 0,144 , 144 , 1.44,1657296267.8542504 
15,0, 4, 34,Col,37, 0,108 , 108 , 1.08,1657296267.8542504 
16,0, 4, 34,Row,34, 1,213 , 469 , 4.69,1657296268.3203785 
16,0, 4, 34,Col,34, 1,178 , 434 , 4.34,1657296268.3203785 
17,0, 4, 34,Row,31, 8,10 , 2058 , 20.58,1657296268.7873628 
17,0, 4, 34,Col,31, 7,202 , 1994 , 19.94,1657296268.7873628 
18,0, 4, 34,Row,29, 10,157 , 2717 , 27.17,1657296269.252726 
18,0, 4, 34,Col,29, 10,99 , 2659 , 26.59,1657296269.252726 
19,0, 4, 34,Row,26, 3,38 , 806 , 8.06,1657296269.733737 
19,0, 4, 34,Col,26, 2,206 , 718 , 7.18,1657296269.733737 
20,0, 4, 34,Row,23, 0,126 , 126 , 1.26,1657296270.202069 
20,0, 4, 34,Col,23, 0,88 , 88 , 0.88,1657296270.202069 
21,0, 4, 34,Row,21, 15,250 , 4090 , 40.9,1657296270.6712484 
21,0, 4, 34,Col,21, 15,212 , 4052 , 40.52,1657296270.6712484 
22,0, 4, 34,Row,18, 6,205 , 1741 , 17.41,1657296271.1373518 
22,0, 4, 34,Col,18, 6,136 , 1672 , 16.72,1657296271.1373518 
23,0, 4, 34,Row,143, 10,44 , 2604 , 26.04,1657296271.6205237 
23,0, 4, 34,Col,143, 9,234 , 2538 , 25.38,1657296271.6205237 
24,0, 4, 34,Row,140, 0,110 , 110 , 1.1,1657296272.119113 
24,0, 4, 34,Col,140, 0,68 , 68 , 0.68,1657296272.119113 
25,0, 4, 34,Row,137, 2,38 , 550 , 5.5,1657296272.6039622 
25,0, 4, 34,Col,137, 1,247 , 503 , 5.03,1657296272.6039622 
26,0, 4, 34,Row,6, 10,213 , 2773 , 27.73,1657296273.0850463 
26,0, 4, 34,Col,6, 10,151 , 2711 , 27.11,1657296273.0850463 
27,0, 4, 34,Row,4, 2,197 , 709 , 7.09,1657296273.5518615 
27,0, 4, 34,Col,4, 2,151 , 663 , 6.63,1657296273.5518615 
28,0, 4, 34,Row,1, 5,211 , 1491 , 14.91,1657296274.0358467 
28,0, 4, 34,Col,1, 5,157 , 1437 , 14.37,1657296274.0358467 
29,0, 4, 34,Row,254, 2,111 , 623 , 6.23,1657296274.5032375 
29,0, 4, 34,Col,254, 2,81 , 593 , 5.93,1657296274.5032375 
30,0, 4, 34,Row,251, 2,55 , 567 , 5.67,1657296274.9842162 
30,0, 4, 34,Col,251, 2,1 , 513 , 5.13,1657296274.9842162 
31,0, 4, 34,Row,249, 1,0 , 256 , 2.56,1657296275.4657753 
31,0, 4, 34,Col,249, 0,206 , 206 , 2.06,1657296275.4657753 
32,0, 4, 34,Row,118, 11,202 , 3018 , 30.18,1657296275.9507954 
32,0, 4, 34,Col,118, 11,153 , 2969 , 29.69,1657296275.9507954 
33,0, 4, 34,Row,115, 11,69 , 2885 , 28.85,1657296276.4469135 
33,0, 4, 34,Col,115, 11,26 , 2842 , 28.42,1657296276.4469135 
34,0, 4, 34,Row,112, 10,247 , 2807 , 28.07,1657296276.9294055 
34,0, 4, 34,Col,112, 10,188 , 2748 , 27.48,1657296276.9294055 
35,0, 4, 34,Row,237, 13,97 , 3425 , 34.25,1657296277.4107807 
35,0, 4, 34,Col,237, 13,60 , 3388 , 33.88,1657296277.4107807 
36,0, 4, 34,Row,234, 0,248 , 248 , 2.48,1657296277.8960364 
36,0, 4, 34,Col,234, 0,211 , 211 , 2.11,1657296277.8960364 
37,0, 4, 34,Row,232, 1,186 , 442 , 4.42,1657296278.3629634 
37,0, 4, 34,Col,232, 1,151 , 407 , 4.07,1657296278.3629634 
38,0, 4, 34,Row,229, 11,84 , 2900 , 29.0,1657296278.832879 
38,0, 4, 34,Col,229, 11,21 , 2837 , 28.37,1657296278.832879 
39,0, 4, 34,Row,226, 1,56 , 312 , 3.12,1657296279.2992384 
39,0, 4, 34,Col,226, 1,16 , 272 , 2.72,1657296279.2992384 
40,0, 4, 34,Row,224, 0,119 , 119 , 1.19,1657296279.7674923 
40,0, 4, 34,Col,224, 0,63 , 63 , 0.63,1657296279.7674923 
41,0, 4, 34,Row,221, 14,83 , 3667 , 36.67,1657296280.2507486 
41,0, 4, 34,Col,221, 14,20 , 3604 , 36.04,1657296280.2507486 
42,0, 4, 34,Row,90, 13,133 , 3461 , 34.61,1657296280.733293 
42,0, 4, 34,Col,90, 13,87 , 3415 , 34.15,1657296280.733293 
43,0, 4, 34,Row,87, 7,252 , 2044 , 20.44,1657296281.2164001 
43,0, 4, 34,Col,87, 7,195 , 1987 , 19.87,1657296281.2164001 
44,0, 4, 34,Row,84, 1,215 , 471 , 4.71,1657296281.7027986 
44,0, 4, 34,Col,84, 1,181 , 437 , 4.37,1657296281.7027986 
45,0, 4, 34,Row,82, 1,210 , 466 , 4.66,1657296282.186862 
45,0, 4, 34,Col,82, 1,151 , 407 , 4.07,1657296282.186862 
46,0, 4, 34,Row,206, 11,16 , 2832 , 28.32,1657296282.6828322 
46,0, 4, 34,Col,206, 10,225 , 2785 , 27.85,1657296282.6828322 
47,0, 4, 34,Row,204, 1,201 , 457 , 4.57,1657296283.1507485 
47,0, 4, 34,Col,204, 1,155 , 411 , 4.11,1657296283.1507485 
48,0, 4, 34,Row,201, 0,139 , 139 , 1.39,1657296283.6348665 
48,0, 4, 34,Col,201, 0,96 , 96 , 0.96,1657296283.6348665 
49,0, 4, 34,Row,198, 6,255 , 1791 , 17.91,1657296284.1005075 
49,0, 4, 34,Col,198, 6,194 , 1730 , 17.3,1657296284.1005075 
50,0, 4, 34,Row,196, 8,171 , 2219 , 22.19,1657296284.5692008 
50,0, 4, 34,Col,196, 8,123 , 2171 , 21.71,1657296284.5692008 
51,0, 4, 34,Row,193, 2,76 , 588 , 5.88,1657296285.0375154 
51,0, 4, 34,Col,193, 2,36 , 548 , 5.48,1657296285.0375154 
52,0, 4, 34,Row,62, 13,30 , 3358 , 33.58,1657296285.5365593 
52,0, 4, 34,Col,62, 12,213 , 3285 , 32.85,1657296285.5365593 
53,0, 4, 34,Row,59, 7,193 , 1985 , 19.85,1657296286.020502 
53,0, 4, 34,Col,59, 7,137 , 1929 , 19.29,1657296286.020502 
54,0, 4, 34,Row,56, 0,226 , 226 , 2.26,1657296286.4719014 
54,0, 4, 34,Col,56, 0,187 , 187 , 1.87,1657296286.4719014 
55,0, 4, 34,Row,54, 15,138 , 3978 , 39.78,1657296286.9388504 
55,0, 4, 34,Col,54, 15,102 , 3942 , 39.42,1657296286.9388504 
56,0, 4, 34,Row,51, 0,0 , 0 , 0.0,1657296287.406602 
56,0, 4, 34,Col,51, 15,224 , 4064 , 40.64,1657296287.406602 
57,0, 4, 34,Row,48, 10,193 , 2753 , 27.53,1657296287.9047618 
57,0, 4, 34,Col,48, 10,128 , 2688 , 26.88,1657296287.9047618 
58,0, 4, 34,Row,46, 0,197 , 197 , 1.97,1657296288.3547628 
58,0, 4, 34,Col,46, 0,161 , 161 , 1.61,1657296288.3547628 
59,0, 4, 34,Row,43, 1,116 , 372 , 3.72,1657296288.826657 
59,0, 4, 34,Col,43, 1,70 , 326 , 3.26,1657296288.826657 
60,0, 4, 34,Row,40, 0,128 , 128 , 1.28,1657296289.3076274 
60,0, 4, 34,Col,40, 0,70 , 70 , 0.7,1657296289.3076274 
61,0, 4, 34,Row,165, 9,134 , 2438 , 24.38,1657296289.7885404 
61,0, 4, 34,Col,165, 9,85 , 2389 , 23.89,1657296289.7885404 
