NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,74, 12,97 , 3169 , 31.69,1657136874.5123525 
0,0, 4, 0,Col,74, 12,182 , 3254 , 32.54,1657136874.5123525 
0,0, 4, 0,Row,83, 4,234 , 1258 , 12.58,1657136874.5123525 
0,0, 4, 0,Col,83, 6,80 , 1616 , 16.16,1657136874.5123525 
1,0, 4, 0,Row,208, 12,195 , 3267 , 32.67,1657136875.0529442 
1,0, 4, 0,Col,207, 12,254 , 3326 , 33.26,1657136875.0529442 
2,0, 4, 0,Row,205, 6,63 , 1599 , 15.99,1657136875.5208454 
2,0, 4, 0,Col,205, 6,111 , 1647 , 16.47,1657136875.5208454 
3,0, 4, 0,Row,202, 8,166 , 2214 , 22.14,1657136876.0028958 
3,0, 4, 0,Col,202, 8,228 , 2276 , 22.76,1657136876.0028958 
4,0, 4, 0,Row,200, 6,7 , 1543 , 15.43,1657136876.467939 
4,0, 4, 0,Col,199, 6,54 , 1590 , 15.9,1657136876.467939 
4,0, 4, 0,Row,71, 10,16 , 2576 , 25.76,1657136876.467939 
4,0, 4, 0,Col,71, 10,23 , 2583 , 25.83,1657136876.467939 
5,0, 4, 0,Row,68, 7,229 , 2021 , 20.21,1657136876.9508498 
5,0, 4, 0,Col,68, 8,22 , 2070 , 20.7,1657136876.9508498 
6,0, 4, 0,Row,66, 6,85 , 1621 , 16.21,1657136877.4316394 
6,0, 4, 0,Col,66, 6,139 , 1675 , 16.75,1657136877.4316394 
7,0, 4, 0,Row,63, 6,48 , 1584 , 15.84,1657136877.9126322 
7,0, 4, 0,Col,63, 6,96 , 1632 , 16.32,1657136877.9126322 
8,0, 4, 0,Row,60, 5,155 , 1435 , 14.35,1657136878.3764017 
8,0, 4, 0,Col,60, 5,204 , 1484 , 14.84,1657136878.3764017 
9,0, 4, 0,Row,58, 6,229 , 1765 , 17.65,1657136878.852705 
9,0, 4, 0,Col,57, 7,22 , 1814 , 18.14,1657136878.852705 
10,0, 4, 0,Row,55, 7,204 , 1996 , 19.96,1657136879.3185568 
10,0, 4, 0,Col,55, 7,251 , 2043 , 20.43,1657136879.3185568 
11,0, 4, 0,Row,52, 6,182 , 1718 , 17.18,1657136879.7714503 
11,0, 4, 0,Col,52, 6,233 , 1769 , 17.69,1657136879.7714503 
12,0, 4, 0,Row,49, 5,104 , 1384 , 13.84,1657136880.2341146 
12,0, 4, 0,Col,49, 5,153 , 1433 , 14.33,1657136880.2341146 
13,0, 4, 0,Row,47, 6,160 , 1696 , 16.96,1657136880.6997416 
13,0, 4, 0,Col,47, 6,204 , 1740 , 17.4,1657136880.6997416 
14,0, 4, 0,Row,44, 6,2 , 1538 , 15.38,1657136881.1652532 
14,0, 4, 0,Col,44, 6,63 , 1599 , 15.99,1657136881.1652532 
15,0, 4, 0,Row,41, 6,252 , 1788 , 17.88,1657136881.6335206 
15,0, 4, 0,Col,41, 7,49 , 1841 , 18.41,1657136881.6335206 
16,0, 4, 0,Row,39, 7,108 , 1900 , 19.0,1657136882.102558 
16,0, 4, 0,Col,39, 7,160 , 1952 , 19.52,1657136882.102558 
17,0, 4, 0,Row,36, 5,79 , 1359 , 13.59,1657136882.5645022 
17,0, 4, 0,Col,36, 5,130 , 1410 , 14.1,1657136882.5645022 
18,0, 4, 0,Row,161, 13,164 , 3492 , 34.92,1657136883.0463881 
18,0, 4, 0,Col,161, 13,226 , 3554 , 35.54,1657136883.0463881 
19,0, 4, 0,Row,158, 10,26 , 2586 , 25.86,1657136883.5132778 
19,0, 4, 0,Col,158, 10,78 , 2638 , 26.38,1657136883.5132778 
20,0, 4, 0,Row,155, 4,167 , 1191 , 11.91,1657136883.9947016 
20,0, 4, 0,Col,155, 4,222 , 1246 , 12.46,1657136883.9947016 
21,0, 4, 0,Row,153, 6,66 , 1602 , 16.02,1657136884.4635897 
21,0, 4, 0,Col,153, 6,116 , 1652 , 16.52,1657136884.4635897 
22,0, 4, 0,Row,150, 10,161 , 2721 , 27.21,1657136884.9455597 
22,0, 4, 0,Col,150, 10,216 , 2776 , 27.76,1657136884.9455597 
23,0, 4, 0,Row,147, 3,146 , 914 , 9.14,1657136885.4285421 
