NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,211, 12,78 , 3150 , 31.5,1655845075.999018 
0,0, 4, 0,Col,211, 10,223 , 2783 , 27.83,1655845075.999018 
0,0, 4, 0,Row,146, 0,29 , 29 , 0.29,1655845075.999018 
0,0, 4, 0,Col,146, 0,0 , 0 , 0.0,1655845075.999018 
1,0, 4, 0,Row,15, 13,255 , 3583 , 35.83,1655845076.543404 
1,0, 4, 0,Col,15, 14,6 , 3590 , 35.9,1655845076.543404 
2,0, 4, 0,Row,212, 2,135 , 647 , 6.47,1655845077.0095513 
2,0, 4, 0,Col,212, 2,91 , 603 , 6.03,1655845077.0095513 
3,0, 4, 0,Row,137, 13,242 , 3570 , 35.7,1655845077.4923725 
3,0, 4, 0,Col,137, 13,249 , 3577 , 35.77,1655845077.4923725 
3,0, 4, 0,Row,118, 6,128 , 1664 , 16.64,1655845077.4923725 
3,0, 4, 0,Col,118, 6,93 , 1629 , 16.29,1655845077.4923725 
4,0, 4, 0,Row,135, 10,6 , 2566 , 25.66,1655845077.979484 
4,0, 4, 0,Col,134, 9,251 , 2555 , 25.55,1655845077.979484 
5,0, 4, 0,Row,219, 1,223 , 479 , 4.79,1655845078.459525 
5,0, 4, 61,Row,61, 4,0 , 1024 , 10.24,1655845078.459525 
5,0, 4, 0,Row,132, 11,109 , 2925 , 29.25,1655845078.459525 
5,0, 4, 0,Col,132, 11,110 , 2926 , 29.26,1655845078.459525 
5,0, 4, 0,Row,54, 6,146 , 1682 , 16.82,1655845078.459525 
5,0, 4, 0,Col,156, 15,129 , 3969 , 39.69,1655845078.459525 
5,0, 4, 0,Row,156, 8,233 , 2281 , 22.81,1655845078.459525 
5,0, 4, 0,Row,53, 12,184 , 3256 , 32.56,1655845078.459525 
5,0, 4, 0,Col,53, 12,182 , 3254 , 32.54,1655845078.459525 
5,0, 4, 0,Row,104, 9,65 , 2369 , 23.69,1655845078.459525 
5,0, 4, 0,Col,104, 9,66 , 2370 , 23.7,1655845078.459525 
6,0, 4, 0,Row,129, 4,41 , 1065 , 10.65,1655845078.9443989 
6,0, 4, 0,Col,129, 4,33 , 1057 , 10.57,1655845078.9443989 
7,0, 4, 0,Row,126, 9,245 , 2549 , 25.49,1655845079.4142244 
7,0, 4, 0,Col,126, 9,219 , 2523 , 25.23,1655845079.4142244 
8,0, 4, 0,Row,251, 4,185 , 1209 , 12.09,1655845079.897354 
8,0, 4, 0,Col,251, 4,171 , 1195 , 11.95,1655845079.897354 
8,0, 4, 0,Row,60, 7,54 , 1846 , 18.46,1655845079.897354 
8,0, 4, 0,Col,60, 7,43 , 1835 , 18.35,1655845079.897354 
8,0, 4, 0,Row,213, 12,27 , 3099 , 30.99,1655845079.897354 
8,0, 4, 0,Col,213, 12,25 , 3097 , 30.97,1655845079.897354 
8,0, 4, 0,Row,214, 6,217 , 1753 , 17.53,1655845079.897354 
8,0, 4, 0,Col,214, 6,217 , 1753 , 17.53,1655845079.897354 
9,0, 4, 0,Row,128, 15,136 , 3976 , 39.76,1655845080.3812208 
9,0, 4, 0,Col,128, 15,141 , 3981 , 39.81,1655845080.3812208 
9,0, 4, 0,Row,94, 5,223 , 1503 , 15.03,1655845080.3812208 
9,0, 4, 0,Col,94, 5,223 , 1503 , 15.03,1655845080.3812208 
9,0, 4, 0,Row,93, 4,193 , 1217 , 12.17,1655845080.3812208 
9,0, 4, 0,Col,93, 4,195 , 1219 , 12.19,1655845080.3812208 
10,0, 4, 0,Row,246, 7,172 , 1964 , 19.64,1655845080.8643131 
10,0, 4, 0,Col,246, 7,157 , 1949 , 19.49,1655845080.8643131 
10,0, 4, 0,Row,72, 4,204 , 1228 , 12.28,1655845080.8643131 
10,0, 4, 0,Col,72, 4,196 , 1220 , 12.2,1655845080.8643131 
11,0, 4, 0,Row,243, 3,7 , 775 , 7.75,1655845081.3322985 
