NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,25, 5,143 , 1423 , 14.23,1657568637.278697 
0,0, 4, 0,Col,25, 7,4 , 1796 , 17.96,1657568637.278697 
0,0, 4, 0,Row,59, 4,226 , 1250 , 12.5,1657568637.278697 
0,0, 4, 0,Col,59, 6,64 , 1600 , 16.0,1657568637.278697 
1,0, 4, 0,Row,184, 1,129 , 385 , 3.85,1657568637.8264918 
1,0, 4, 0,Col,183, 1,192 , 448 , 4.48,1657568637.8264918 
2,0, 4, 0,Row,181, 9,135 , 2439 , 24.39,1657568638.2958107 
2,0, 4, 0,Col,181, 9,177 , 2481 , 24.81,1657568638.2958107 
3,0, 4, 0,Row,50, 3,88 , 856 , 8.56,1657568638.7772624 
3,0, 4, 0,Col,50, 3,141 , 909 , 9.09,1657568638.7772624 
4,0, 4, 0,Row,47, 10,118 , 2678 , 26.78,1657568639.2741544 
4,0, 4, 0,Col,47, 10,168 , 2728 , 27.28,1657568639.2741544 
5,0, 4, 0,Row,44, 7,1 , 1793 , 17.93,1657568639.758585 
5,0, 4, 0,Col,44, 7,50 , 1842 , 18.42,1657568639.758585 
6,0, 4, 0,Row,42, 4,123 , 1147 , 11.47,1657568640.2291777 
6,0, 4, 0,Col,41, 4,174 , 1198 , 11.98,1657568640.2291777 
7,0, 4, 0,Row,166, 8,145 , 2193 , 21.93,1657568640.7131307 
7,0, 4, 0,Col,166, 8,208 , 2256 , 22.56,1657568640.7131307 
8,0, 4, 0,Row,164, 12,182 , 3254 , 32.54,1657568641.1930435 
8,0, 4, 0,Col,164, 12,233 , 3305 , 33.05,1657568641.1930435 
9,0, 4, 0,Row,161, 5,209 , 1489 , 14.89,1657568641.6647813 
9,0, 4, 0,Col,161, 6,0 , 1536 , 15.36,1657568641.6647813 
10,0, 4, 0,Row,158, 8,234 , 2282 , 22.82,1657568642.1361542 
10,0, 4, 0,Col,158, 9,25 , 2329 , 23.29,1657568642.1361542 
11,0, 4, 0,Row,156, 11,237 , 3053 , 30.53,1657568642.6053693 
11,0, 4, 0,Col,156, 12,33 , 3105 , 31.05,1657568642.6053693 
12,0, 4, 0,Row,153, 5,54 , 1334 , 13.34,1657568643.076082 
12,0, 4, 0,Col,153, 5,109 , 1389 , 13.89,1657568643.076082 
13,0, 4, 0,Row,22, 11,223 , 3039 , 30.39,1657568643.572946 
13,0, 4, 0,Col,22, 12,23 , 3095 , 30.95,1657568643.572946 
14,0, 4, 0,Row,19, 6,233 , 1769 , 17.69,1657568644.0583746 
14,0, 4, 0,Col,19, 7,31 , 1823 , 18.23,1657568644.0583746 
15,0, 4, 0,Row,16, 9,236 , 2540 , 25.4,1657568644.5247636 
15,0, 4, 0,Col,16, 10,30 , 2590 , 25.9,1657568644.5247636 
16,0, 4, 0,Row,14, 9,110 , 2414 , 24.14,1657568645.0082932 
16,0, 4, 0,Col,14, 9,161 , 2465 , 24.65,1657568645.0082932 
17,0, 4, 0,Row,11, 12,19 , 3091 , 30.91,1657568645.4909503 
17,0, 4, 0,Col,11, 12,67 , 3139 , 31.39,1657568645.4909503 
18,0, 4, 0,Row,8, 11,195 , 3011 , 30.11,1657568645.961843 
18,0, 4, 0,Col,8, 12,4 , 3076 , 30.76,1657568645.961843 
19,0, 4, 0,Row,133, 4,121 , 1145 , 11.45,1657568646.4450696 
19,0, 4, 0,Col,133, 4,180 , 1204 , 12.04,1657568646.4450696 
20,0, 4, 0,Row,130, 11,14 , 2830 , 28.3,1657568646.9146383 
20,0, 4, 0,Col,130, 11,69 , 2885 , 28.85,1657568646.9146383 
21,0, 4, 0,Row,128, 8,163 , 2211 , 22.11,1657568647.3810697 
21,0, 4, 0,Col,128, 8,212 , 2260 , 22.6,1657568647.3810697 
22,0, 4, 0,Row,125, 6,220 , 1756 , 17.56,1657568647.8601468 
22,0, 4, 0,Col,125, 7,14 , 1806 , 18.06,1657568647.8601468 
23,0, 4, 0,Row,122, 9,152 , 2456 , 24.56,1657568648.3438182 
23,0, 4, 0,Col,122, 9,202 , 2506 , 25.06,1657568648.3438182 
24,0, 4, 0,Row,120, 2,202 , 714 , 7.14,1657568648.8261201 
24,0, 4, 0,Col,119, 3,2 , 770 , 7.7,1657568648.8261201 
25,0, 4, 0,Row,245, 0,25 , 25 , 0.25,1657568649.3079898 
25,0, 4, 0,Col,244, 0,87 , 87 , 0.87,1657568649.3079898 
26,0, 4, 0,Row,242, 9,16 , 2320 , 23.2,1657568649.7784874 
26,0, 4, 0,Col,242, 9,70 , 2374 , 23.74,1657568649.7784874 
27,0, 4, 0,Row,239, 7,33 , 1825 , 18.25,1657568650.2474637 
27,0, 4, 0,Col,239, 7,84 , 1876 , 18.76,1657568650.2474637 
28,0, 4, 0,Row,236, 12,189 , 3261 , 32.61,1657568650.714001 
28,0, 4, 0,Col,236, 12,244 , 3316 , 33.16,1657568650.714001 
29,0, 4, 0,Row,234, 5,55 , 1335 , 13.35,1657568651.1818867 
29,0, 4, 0,Col,234, 5,100 , 1380 , 13.8,1657568651.1818867 
30,0, 4, 0,Row,231, 8,109 , 2157 , 21.57,1657568651.6484828 
30,0, 4, 0,Col,231, 8,160 , 2208 , 22.08,1657568651.6484828 
31,0, 4, 0,Row,228, 8,18 , 2066 , 20.66,1657568652.1292892 
31,0, 4, 0,Col,228, 8,66 , 2114 , 21.14,1657568652.1292892 
32,0, 4, 0,Row,226, 14,18 , 3602 , 36.02,1657568652.6157596 
32,0, 4, 0,Col,225, 14,71 , 3655 , 36.55,1657568652.6157596 
33,0, 4, 0,Row,223, 7,44 , 1836 , 18.36,1657568653.0841427 
33,0, 4, 0,Col,223, 7,91 , 1883 , 18.83,1657568653.0841427 
34,0, 4, 0,Row,220, 5,180 , 1460 , 14.6,1657568653.5491433 
34,0, 4, 0,Col,220, 5,230 , 1510 , 15.1,1657568653.5491433 
35,0, 4, 0,Row,89, 11,72 , 2888 , 28.88,1657568654.0262125 
35,0, 4, 0,Col,89, 11,129 , 2945 , 29.45,1657568654.0262125 
36,0, 4, 0,Row,86, 11,42 , 2858 , 28.58,1657568654.4917917 
36,0, 4, 0,Col,86, 11,92 , 2908 , 29.08,1657568654.4917917 
37,0, 4, 0,Row,84, 6,107 , 1643 , 16.43,1657568654.957522 
37,0, 4, 0,Col,84, 6,152 , 1688 , 16.88,1657568654.957522 
38,0, 4, 0,Row,81, 7,180 , 1972 , 19.72,1657568655.4248796 
38,0, 4, 0,Col,81, 7,224 , 2016 , 20.16,1657568655.4248796 
39,0, 4, 0,Row,78, 8,228 , 2276 , 22.76,1657568655.8915184 
39,0, 4, 0,Col,78, 9,33 , 2337 , 23.37,1657568655.8915184 
40,0, 4, 0,Row,76, 3,238 , 1006 , 10.06,1657568656.37262 
40,0, 4, 0,Col,75, 4,32 , 1056 , 10.56,1657568656.37262 
41,0, 4, 0,Row,73, 7,74 , 1866 , 18.66,1657568656.8394682 
41,0, 4, 0,Col,73, 7,126 , 1918 , 19.18,1657568656.8394682 
